"","Ptt","Instr","Day","Time","LocationQuality","Latitude","Longitude","Depth","DRange","Species"
"14370",111670,NA,"5/10/12 0:00","8:25:00","2",24.70400047,-77.64300537,33,13,"Blainville's beaked whale"
"14371",111670,NA,"5/10/12 0:00","8:27:30","2",24.70400047,-77.64300537,33,13,"Blainville's beaked whale"
"14372",111670,NA,"5/10/12 0:00","8:30:00","2",24.70400047,-77.64300537,17,3.5,"Blainville's beaked whale"
"14373",111670,NA,"5/10/12 0:00","8:32:30","2",24.70400047,-77.64300537,23,10,"Blainville's beaked whale"
"14374",111670,NA,"5/10/12 0:00","8:35:00","2",24.70400047,-77.64300537,23,10,"Blainville's beaked whale"
"14375",111670,NA,"5/10/12 0:00","8:37:30","2",24.70400047,-77.64300537,23,10,"Blainville's beaked whale"
"14376",111670,NA,"5/10/12 0:00","8:40:00","2",24.70400047,-77.64300537,17,3.5,"Blainville's beaked whale"
"14377",111670,NA,"5/10/12 0:00","8:42:30","2",24.70400047,-77.64300537,33,13,"Blainville's beaked whale"
"14378",111670,NA,"5/10/12 0:00","8:45:00","2",24.70400047,-77.64300537,33,13,"Blainville's beaked whale"
"14379",111670,NA,"5/10/12 0:00","8:47:30","2",24.70400047,-77.64300537,33,13,"Blainville's beaked whale"
"14380",111670,NA,"5/10/12 0:00","8:50:00","2",24.70400047,-77.64300537,33,13,"Blainville's beaked whale"
"14381",111670,NA,"5/10/12 0:00","8:52:30","2",24.70400047,-77.64300537,33,13,"Blainville's beaked whale"
"14382",111670,NA,"5/10/12 0:00","8:55:00","2",24.70400047,-77.64300537,17,3.5,"Blainville's beaked whale"
"14383",111670,NA,"5/10/12 0:00","8:57:30","2",24.70400047,-77.64300537,23,10,"Blainville's beaked whale"
"14384",111670,NA,"5/10/12 0:00","9:00:00","2",24.70400047,-77.64300537,33,13,"Blainville's beaked whale"
"14385",111670,NA,"5/10/12 0:00","9:02:30","2",24.70400047,-77.64300537,33,13,"Blainville's beaked whale"
"14386",111670,NA,"5/10/12 0:00","9:05:00","2",24.70400047,-77.64300537,33,13,"Blainville's beaked whale"
"14387",111670,NA,"5/10/12 0:00","9:07:30","2",24.70400047,-77.64300537,33,13,"Blainville's beaked whale"
"14388",111670,NA,"5/10/12 0:00","9:10:00","2",24.70400047,-77.64300537,17,3.5,"Blainville's beaked whale"
"14389",111670,NA,"5/10/12 0:00","9:12:30","2",24.70400047,-77.64300537,17,3.5,"Blainville's beaked whale"
"14390",111670,NA,"5/10/12 0:00","9:15:00","2",24.70400047,-77.64300537,23,10,"Blainville's beaked whale"
"14391",111670,NA,"5/10/12 0:00","9:17:30","2",24.70400047,-77.64300537,23,10,"Blainville's beaked whale"
"14392",111670,NA,"5/10/12 0:00","9:20:00","2",24.70400047,-77.64300537,23,10,"Blainville's beaked whale"
"14393",111670,NA,"5/10/12 0:00","9:22:30","2",24.70400047,-77.64300537,23,10,"Blainville's beaked whale"
"14394",111670,NA,"5/10/12 0:00","9:25:00","2",24.70400047,-77.64300537,17,3.5,"Blainville's beaked whale"
"14395",111670,NA,"5/10/12 0:00","9:27:30","2",24.70400047,-77.64300537,33,13,"Blainville's beaked whale"
"14396",111670,NA,"5/10/12 0:00","9:30:00","2",24.70400047,-77.64300537,33,13,"Blainville's beaked whale"
"14397",111670,NA,"5/10/12 0:00","9:32:30","2",24.70400047,-77.64300537,49,16,"Blainville's beaked whale"
"14398",111670,NA,"5/10/12 0:00","9:35:00","2",24.70400047,-77.64300537,49,16,"Blainville's beaked whale"
"14399",111670,NA,"5/10/12 0:00","9:37:30","2",24.70400047,-77.64300537,17,3.5,"Blainville's beaked whale"
"14400",111670,NA,"5/10/12 0:00","9:40:00","2",24.70400047,-77.64300537,23,10,"Blainville's beaked whale"
"14401",111670,NA,"5/10/12 0:00","9:42:30","2",24.70400047,-77.64300537,69,23,"Blainville's beaked whale"
"14402",111670,NA,"5/10/12 0:00","9:45:00","2",24.70400047,-77.64300537,69,23,"Blainville's beaked whale"
"14403",111670,NA,"5/10/12 0:00","9:47:30","2",24.70400047,-77.64300537,69,23,"Blainville's beaked whale"
"14404",111670,NA,"5/10/12 0:00","9:50:00","2",24.70400047,-77.64300537,92,26.5,"Blainville's beaked whale"
"14405",111670,NA,"5/10/12 0:00","9:52:30","2",24.70400047,-77.64300537,17,3.5,"Blainville's beaked whale"
"14406",111670,NA,"5/10/12 0:00","9:55:00","2",24.70400047,-77.64300537,17,3.5,"Blainville's beaked whale"
"14407",111670,NA,"5/10/12 0:00","9:57:30","2",24.70400047,-77.64300537,17,3.5,"Blainville's beaked whale"
"14408",111670,NA,"5/11/12 0:00","4:00:00","2",24.70400047,-77.64300537,61,24.5,"Blainville's beaked whale"
"14409",111670,NA,"5/11/12 0:00","4:02:30","2",24.70400047,-77.64300537,61,24.5,"Blainville's beaked whale"
"14410",111670,NA,"5/11/12 0:00","4:05:00","2",24.70400047,-77.64300537,61,24.5,"Blainville's beaked whale"
"14411",111670,NA,"5/11/12 0:00","4:07:30","2",24.70400047,-77.64300537,43,18.5,"Blainville's beaked whale"
"14412",111670,NA,"5/11/12 0:00","4:10:00","2",24.70400047,-77.64300537,43,18.5,"Blainville's beaked whale"
"14413",111670,NA,"5/11/12 0:00","4:12:30","2",24.70400047,-77.64300537,30,6,"Blainville's beaked whale"
"14414",111670,NA,"5/11/12 0:00","4:15:00","2",24.70400047,-77.64300537,30,6,"Blainville's beaked whale"
"14415",111670,NA,"5/11/12 0:00","4:17:30","2",24.70400047,-77.64300537,61,24.5,"Blainville's beaked whale"
"14416",111670,NA,"5/11/12 0:00","4:20:00","2",24.70400047,-77.64300537,61,24.5,"Blainville's beaked whale"
"14417",111670,NA,"5/11/12 0:00","4:22:30","2",24.70400047,-77.64300537,61,24.5,"Blainville's beaked whale"
"14418",111670,NA,"5/11/12 0:00","4:25:00","2",24.70400047,-77.64300537,61,24.5,"Blainville's beaked whale"
"14419",111670,NA,"5/11/12 0:00","4:27:30","2",24.70400047,-77.64300537,61,24.5,"Blainville's beaked whale"
"14420",111670,NA,"5/11/12 0:00","4:30:00","2",24.70400047,-77.64300537,43,18.5,"Blainville's beaked whale"
"14421",111670,NA,"5/11/12 0:00","4:32:30","2",24.70400047,-77.64300537,30,6,"Blainville's beaked whale"
"14422",111670,NA,"5/11/12 0:00","4:35:00","2",24.70400047,-77.64300537,30,6,"Blainville's beaked whale"
"14423",111670,NA,"5/11/12 0:00","4:37:30","2",24.70400047,-77.64300537,30,6,"Blainville's beaked whale"
"14424",111670,NA,"5/11/12 0:00","4:40:00","2",24.70400047,-77.64300537,30,6,"Blainville's beaked whale"
"14425",111670,NA,"5/11/12 0:00","4:42:30","2",24.70400047,-77.64300537,30,6,"Blainville's beaked whale"
"14426",111670,NA,"5/11/12 0:00","4:45:00","2",24.70400047,-77.64300537,30,6,"Blainville's beaked whale"
"14427",111670,NA,"5/11/12 0:00","4:47:30","2",24.70400047,-77.64300537,30,6,"Blainville's beaked whale"
"14428",111670,NA,"5/11/12 0:00","4:50:00","2",24.70400047,-77.64300537,30,6,"Blainville's beaked whale"
"14429",111670,NA,"5/11/12 0:00","4:52:30","2",24.70400047,-77.64300537,30,6,"Blainville's beaked whale"
"14430",111670,NA,"5/11/12 0:00","4:55:00","2",24.70400047,-77.64300537,30,6,"Blainville's beaked whale"
"14431",111670,NA,"5/11/12 0:00","4:57:30","2",24.70400047,-77.64300537,30,6,"Blainville's beaked whale"
"14432",111670,NA,"5/11/12 0:00","5:00:00","2",24.70400047,-77.64300537,30,6,"Blainville's beaked whale"
"14433",111670,NA,"5/11/12 0:00","5:02:30","2",24.70400047,-77.64300537,30,6,"Blainville's beaked whale"
"14434",111670,NA,"5/11/12 0:00","5:05:00","2",24.70400047,-77.64300537,30,6,"Blainville's beaked whale"
"14435",111670,NA,"5/11/12 0:00","5:07:30","2",24.70400047,-77.64300537,170,48.5,"Blainville's beaked whale"
"14436",111670,NA,"5/11/12 0:00","5:10:00","2",24.70400047,-77.64300537,533,97,"Blainville's beaked whale"
"14437",111670,NA,"5/11/12 0:00","5:12:30","2",24.70400047,-77.64300537,800,169.5,"Blainville's beaked whale"
"14438",111670,NA,"5/11/12 0:00","5:15:00","2",24.70400047,-77.64300537,800,169.5,"Blainville's beaked whale"
"14439",111670,NA,"5/11/12 0:00","5:17:30","2",24.70400047,-77.64300537,800,169.5,"Blainville's beaked whale"
"14440",111670,NA,"5/11/12 0:00","5:20:00","2",24.70400047,-77.64300537,969,194,"Blainville's beaked whale"
"14441",111670,NA,"5/11/12 0:00","5:22:30","2",24.70400047,-77.64300537,1164,194.5,"Blainville's beaked whale"
"14442",111670,NA,"5/11/12 0:00","5:25:00","2",24.70400047,-77.64300537,1318,154.5,"Blainville's beaked whale"
"14443",111670,NA,"5/11/12 0:00","5:27:30","2",24.70400047,-77.64300537,1318,154.5,"Blainville's beaked whale"
"14444",111670,NA,"5/11/12 0:00","5:30:00","2",24.70400047,-77.64300537,1318,154.5,"Blainville's beaked whale"
"14445",111670,NA,"5/11/12 0:00","5:32:30","2",24.70400047,-77.64300537,1318,154.5,"Blainville's beaked whale"
"14446",111670,NA,"5/11/12 0:00","5:35:00","2",24.70400047,-77.64300537,1318,154.5,"Blainville's beaked whale"
"14447",111670,NA,"5/11/12 0:00","5:37:30","2",24.70400047,-77.64300537,1318,154.5,"Blainville's beaked whale"
"14448",111670,NA,"5/11/12 0:00","5:40:00","2",24.70400047,-77.64300537,1318,154.5,"Blainville's beaked whale"
"14449",111670,NA,"5/11/12 0:00","5:42:30","2",24.70400047,-77.64300537,1164,194.5,"Blainville's beaked whale"
"14450",111670,NA,"5/11/12 0:00","5:45:00","2",24.70400047,-77.64300537,1164,194.5,"Blainville's beaked whale"
"14451",111670,NA,"5/11/12 0:00","5:47:30","2",24.70400047,-77.64300537,969,194,"Blainville's beaked whale"
"14452",111670,NA,"5/11/12 0:00","5:50:00","2",24.70400047,-77.64300537,800,169.5,"Blainville's beaked whale"
"14453",111670,NA,"5/11/12 0:00","5:52:30","2",24.70400047,-77.64300537,800,169.5,"Blainville's beaked whale"
"14454",111670,NA,"5/11/12 0:00","5:55:00","2",24.70400047,-77.64300537,436,97,"Blainville's beaked whale"
"14455",111670,NA,"5/11/12 0:00","5:57:30","2",24.70400047,-77.64300537,128,42.5,"Blainville's beaked whale"
"14456",111670,NA,"5/11/12 0:00","6:00:00","2",24.70400047,-77.64300537,3,1.5,"Blainville's beaked whale"
"14457",111670,NA,"5/11/12 0:00","6:02:30","2",24.70400047,-77.64300537,33,7.5,"Blainville's beaked whale"
"14458",111670,NA,"5/11/12 0:00","6:05:00","2",24.70400047,-77.64300537,33,7.5,"Blainville's beaked whale"
"14459",111670,NA,"5/11/12 0:00","6:07:30","2",24.70400047,-77.64300537,2,0.5,"Blainville's beaked whale"
"14460",111670,NA,"5/11/12 0:00","6:10:00","2",24.70400047,-77.64300537,16,4,"Blainville's beaked whale"
"14461",111670,NA,"5/11/12 0:00","6:12:30","2",24.70400047,-77.64300537,26,6,"Blainville's beaked whale"
"14462",111670,NA,"5/11/12 0:00","6:15:00","2",24.70400047,-77.64300537,16,4,"Blainville's beaked whale"
"14463",111670,NA,"5/11/12 0:00","6:17:30","2",24.70400047,-77.64300537,2,0.5,"Blainville's beaked whale"
"14464",111670,NA,"5/11/12 0:00","6:20:00","2",24.70400047,-77.64300537,13,3.5,"Blainville's beaked whale"
"14465",111670,NA,"5/11/12 0:00","6:22:30","2",24.70400047,-77.64300537,13,3.5,"Blainville's beaked whale"
"14466",111670,NA,"5/11/12 0:00","6:25:00","2",24.70400047,-77.64300537,13,3.5,"Blainville's beaked whale"
"14467",111670,NA,"5/11/12 0:00","6:27:30","2",24.70400047,-77.64300537,3,1.5,"Blainville's beaked whale"
"14468",111670,NA,"5/11/12 0:00","6:30:00","2",24.70400047,-77.64300537,9,3,"Blainville's beaked whale"
"14469",111670,NA,"5/11/12 0:00","6:32:30","2",24.70400047,-77.64300537,9,3,"Blainville's beaked whale"
"14470",111670,NA,"5/11/12 0:00","6:35:00","2",24.70400047,-77.64300537,9,3,"Blainville's beaked whale"
"14471",111670,NA,"5/11/12 0:00","6:37:30","2",24.70400047,-77.64300537,3,1.5,"Blainville's beaked whale"
"14472",111670,NA,"5/11/12 0:00","6:40:00","2",24.70400047,-77.64300537,3,1.5,"Blainville's beaked whale"
"14473",111670,NA,"5/11/12 0:00","6:42:30","2",24.70400047,-77.64300537,7,2.5,"Blainville's beaked whale"
"14474",111670,NA,"5/11/12 0:00","6:45:00","2",24.70400047,-77.64300537,7,2.5,"Blainville's beaked whale"
"14475",111670,NA,"5/11/12 0:00","6:47:30","2",24.70400047,-77.64300537,9,3,"Blainville's beaked whale"
"14476",111670,NA,"5/11/12 0:00","6:50:00","2",24.70400047,-77.64300537,7,2.5,"Blainville's beaked whale"
"14477",111670,NA,"5/11/12 0:00","6:52:30","2",24.70400047,-77.64300537,7,2.5,"Blainville's beaked whale"
"14478",111670,NA,"5/11/12 0:00","6:55:00","2",24.70400047,-77.64300537,16,4,"Blainville's beaked whale"
"14479",111670,NA,"5/11/12 0:00","6:57:30","2",24.70400047,-77.64300537,16,4,"Blainville's beaked whale"
"14480",111670,NA,"5/11/12 0:00","7:00:00","2",24.70400047,-77.64300537,3,1.5,"Blainville's beaked whale"
"14481",111670,NA,"5/11/12 0:00","7:02:30","2",24.70400047,-77.64300537,4,2,"Blainville's beaked whale"
"14482",111670,NA,"5/11/12 0:00","7:05:00","2",24.70400047,-77.64300537,7,2.5,"Blainville's beaked whale"
"14483",111670,NA,"5/11/12 0:00","7:07:30","2",24.70400047,-77.64300537,2,0.5,"Blainville's beaked whale"
"14484",111670,NA,"5/11/12 0:00","7:10:00","2",24.70400047,-77.64300537,9,3,"Blainville's beaked whale"
"14485",111670,NA,"5/11/12 0:00","7:12:30","2",24.70400047,-77.64300537,9,3,"Blainville's beaked whale"
"14486",111670,NA,"5/11/12 0:00","7:15:00","2",24.70400047,-77.64300537,7,2.5,"Blainville's beaked whale"
"14487",111670,NA,"5/11/12 0:00","7:17:30","2",24.70400047,-77.64300537,7,2.5,"Blainville's beaked whale"
"14488",111670,NA,"5/11/12 0:00","7:20:00","2",24.70400047,-77.64300537,2,0.5,"Blainville's beaked whale"
"14489",111670,NA,"5/11/12 0:00","7:22:30","2",24.70400047,-77.64300537,13,3.5,"Blainville's beaked whale"
"14490",111670,NA,"5/11/12 0:00","7:25:00","2",24.70400047,-77.64300537,13,3.5,"Blainville's beaked whale"
"14491",111670,NA,"5/11/12 0:00","7:27:30","2",24.70400047,-77.64300537,13,3.5,"Blainville's beaked whale"
"14492",111670,NA,"5/11/12 0:00","7:30:00","2",24.70400047,-77.64300537,3,1.5,"Blainville's beaked whale"
"14493",111670,NA,"5/11/12 0:00","7:32:30","2",24.70400047,-77.64300537,7,2.5,"Blainville's beaked whale"
"14494",111670,NA,"5/11/12 0:00","7:35:00","2",24.70400047,-77.64300537,2,0.5,"Blainville's beaked whale"
"14495",111670,NA,"5/11/12 0:00","7:37:30","2",24.70400047,-77.64300537,13,3.5,"Blainville's beaked whale"
"14496",111670,NA,"5/11/12 0:00","7:40:00","2",24.70400047,-77.64300537,9,3,"Blainville's beaked whale"
"14497",111670,NA,"5/11/12 0:00","7:42:30","2",24.70400047,-77.64300537,13,3.5,"Blainville's beaked whale"
"14498",111670,NA,"5/11/12 0:00","7:45:00","2",24.70400047,-77.64300537,9,3,"Blainville's beaked whale"
"14499",111670,NA,"5/11/12 0:00","7:47:30","2",24.70400047,-77.64300537,9,3,"Blainville's beaked whale"
"14500",111670,NA,"5/11/12 0:00","7:50:00","2",24.70400047,-77.64300537,2,0.5,"Blainville's beaked whale"
"14501",111670,NA,"5/11/12 0:00","7:52:30","2",24.70400047,-77.64300537,4,2,"Blainville's beaked whale"
"14502",111670,NA,"5/11/12 0:00","7:55:00","2",24.70400047,-77.64300537,9,3,"Blainville's beaked whale"
"14503",111670,NA,"5/11/12 0:00","7:57:30","2",24.70400047,-77.64300537,9,3,"Blainville's beaked whale"
"14504",111670,NA,"5/12/12 0:00","4:00:00","1",24.70400047,-77.63000488,89,30,"Blainville's beaked whale"
"14505",111670,NA,"5/12/12 0:00","4:02:30","1",24.70400047,-77.63000488,89,30,"Blainville's beaked whale"
"14506",111670,NA,"5/12/12 0:00","4:05:00","1",24.70400047,-77.63000488,60,23.5,"Blainville's beaked whale"
"14507",111670,NA,"5/12/12 0:00","4:07:30","1",24.70400047,-77.63000488,60,23.5,"Blainville's beaked whale"
"14508",111670,NA,"5/12/12 0:00","4:10:00","1",24.70400047,-77.63000488,60,23.5,"Blainville's beaked whale"
"14509",111670,NA,"5/12/12 0:00","4:12:30","1",24.70400047,-77.63000488,30,6.5,"Blainville's beaked whale"
"14510",111670,NA,"5/12/12 0:00","4:15:00","1",24.70400047,-77.63000488,30,6.5,"Blainville's beaked whale"
"14511",111670,NA,"5/12/12 0:00","4:17:30","1",24.70400047,-77.63000488,89,30,"Blainville's beaked whale"
"14512",111670,NA,"5/12/12 0:00","4:20:00","1",24.70400047,-77.63000488,89,30,"Blainville's beaked whale"
"14513",111670,NA,"5/12/12 0:00","4:22:30","1",24.70400047,-77.63000488,89,30,"Blainville's beaked whale"
"14514",111670,NA,"5/12/12 0:00","4:25:00","1",24.70400047,-77.63000488,60,23.5,"Blainville's beaked whale"
"14515",111670,NA,"5/12/12 0:00","4:27:30","1",24.70400047,-77.63000488,89,30,"Blainville's beaked whale"
"14516",111670,NA,"5/12/12 0:00","4:30:00","1",24.70400047,-77.63000488,60,23.5,"Blainville's beaked whale"
"14517",111670,NA,"5/12/12 0:00","4:32:30","1",24.70400047,-77.63000488,30,6.5,"Blainville's beaked whale"
"14518",111670,NA,"5/12/12 0:00","4:35:00","1",24.70400047,-77.63000488,30,6.5,"Blainville's beaked whale"
"14519",111670,NA,"5/12/12 0:00","4:37:30","1",24.70400047,-77.63000488,30,6.5,"Blainville's beaked whale"
"14520",111670,NA,"5/12/12 0:00","4:40:00","1",24.70400047,-77.63000488,125,41.5,"Blainville's beaked whale"
"14521",111670,NA,"5/12/12 0:00","4:42:30","1",24.70400047,-77.63000488,427,95,"Blainville's beaked whale"
"14522",111670,NA,"5/12/12 0:00","4:45:00","1",24.70400047,-77.63000488,641,118.5,"Blainville's beaked whale"
"14523",111670,NA,"5/12/12 0:00","4:47:30","1",24.70400047,-77.63000488,641,118.5,"Blainville's beaked whale"
"14524",111670,NA,"5/12/12 0:00","4:50:00","1",24.70400047,-77.63000488,783,166,"Blainville's beaked whale"
"14525",111670,NA,"5/12/12 0:00","4:52:30","1",24.70400047,-77.63000488,783,166,"Blainville's beaked whale"
"14526",111670,NA,"5/12/12 0:00","4:55:00","1",24.70400047,-77.63000488,949,190,"Blainville's beaked whale"
"14527",111670,NA,"5/12/12 0:00","4:57:30","1",24.70400047,-77.63000488,1139,190,"Blainville's beaked whale"
"14528",111670,NA,"5/12/12 0:00","5:00:00","1",24.70400047,-77.63000488,1290,150.5,"Blainville's beaked whale"
"14529",111670,NA,"5/12/12 0:00","5:02:30","1",24.70400047,-77.63000488,1290,150.5,"Blainville's beaked whale"
"14530",111670,NA,"5/12/12 0:00","5:05:00","1",24.70400047,-77.63000488,1290,150.5,"Blainville's beaked whale"
"14531",111670,NA,"5/12/12 0:00","5:07:30","1",24.70400047,-77.63000488,1290,150.5,"Blainville's beaked whale"
"14532",111670,NA,"5/12/12 0:00","5:10:00","1",24.70400047,-77.63000488,1290,150.5,"Blainville's beaked whale"
"14533",111670,NA,"5/12/12 0:00","5:12:30","1",24.70400047,-77.63000488,1139,190,"Blainville's beaked whale"
"14534",111670,NA,"5/12/12 0:00","5:15:00","1",24.70400047,-77.63000488,949,190,"Blainville's beaked whale"
"14535",111670,NA,"5/12/12 0:00","5:17:30","1",24.70400047,-77.63000488,783,166,"Blainville's beaked whale"
"14536",111670,NA,"5/12/12 0:00","5:20:00","1",24.70400047,-77.63000488,783,166,"Blainville's beaked whale"
"14537",111670,NA,"5/12/12 0:00","5:22:30","1",24.70400047,-77.63000488,522,95,"Blainville's beaked whale"
"14538",111670,NA,"5/12/12 0:00","5:25:00","1",24.70400047,-77.63000488,167,47.5,"Blainville's beaked whale"
"14539",111670,NA,"5/12/12 0:00","5:27:30","1",24.70400047,-77.63000488,60,23.5,"Blainville's beaked whale"
"14540",111670,NA,"5/12/12 0:00","5:30:00","1",24.70400047,-77.63000488,30,6.5,"Blainville's beaked whale"
"14541",111670,NA,"5/12/12 0:00","5:32:30","1",24.70400047,-77.63000488,30,6.5,"Blainville's beaked whale"
"14542",111670,NA,"5/12/12 0:00","5:35:00","1",24.70400047,-77.63000488,41,18,"Blainville's beaked whale"
"14543",111670,NA,"5/12/12 0:00","5:37:30","1",24.70400047,-77.63000488,60,23.5,"Blainville's beaked whale"
"14544",111670,NA,"5/12/12 0:00","5:40:00","1",24.70400047,-77.63000488,41,18,"Blainville's beaked whale"
"14545",111670,NA,"5/12/12 0:00","5:42:30","1",24.70400047,-77.63000488,30,6.5,"Blainville's beaked whale"
"14546",111670,NA,"5/12/12 0:00","5:45:00","1",24.70400047,-77.63000488,30,6.5,"Blainville's beaked whale"
"14547",111670,NA,"5/12/12 0:00","5:47:30","1",24.70400047,-77.63000488,41,18,"Blainville's beaked whale"
"14548",111670,NA,"5/12/12 0:00","5:50:00","1",24.70400047,-77.63000488,41,18,"Blainville's beaked whale"
"14549",111670,NA,"5/12/12 0:00","5:52:30","1",24.70400047,-77.63000488,30,6.5,"Blainville's beaked whale"
"14550",111670,NA,"5/12/12 0:00","5:55:00","1",24.70400047,-77.63000488,30,6.5,"Blainville's beaked whale"
"14551",111670,NA,"5/12/12 0:00","5:57:30","1",24.70400047,-77.63000488,30,6.5,"Blainville's beaked whale"
"14552",111670,NA,"5/13/12 0:00","4:00:00","2",24.90200043,-77.71798706,20,4.5,"Blainville's beaked whale"
"14553",111670,NA,"5/13/12 0:00","4:02:30","2",24.90200043,-77.71798706,112,32,"Blainville's beaked whale"
"14554",111670,NA,"5/13/12 0:00","4:05:00","2",24.90200043,-77.71798706,352,64,"Blainville's beaked whale"
"14555",111670,NA,"5/13/12 0:00","4:07:30","2",24.90200043,-77.71798706,639,128,"Blainville's beaked whale"
"14556",111670,NA,"5/13/12 0:00","4:10:00","2",24.90200043,-77.71798706,528,111.5,"Blainville's beaked whale"
"14557",111670,NA,"5/13/12 0:00","4:12:30","2",24.90200043,-77.71798706,639,128,"Blainville's beaked whale"
"14558",111670,NA,"5/13/12 0:00","4:15:00","2",24.90200043,-77.71798706,767,128,"Blainville's beaked whale"
"14559",111670,NA,"5/13/12 0:00","4:17:30","2",24.90200043,-77.71798706,868,100.5,"Blainville's beaked whale"
"14560",111670,NA,"5/13/12 0:00","4:20:00","2",24.90200043,-77.71798706,868,100.5,"Blainville's beaked whale"
"14561",111670,NA,"5/13/12 0:00","4:22:30","2",24.90200043,-77.71798706,868,100.5,"Blainville's beaked whale"
"14562",111670,NA,"5/13/12 0:00","4:25:00","2",24.90200043,-77.71798706,868,100.5,"Blainville's beaked whale"
"14563",111670,NA,"5/13/12 0:00","4:27:30","2",24.90200043,-77.71798706,868,100.5,"Blainville's beaked whale"
"14564",111670,NA,"5/13/12 0:00","4:30:00","2",24.90200043,-77.71798706,767,128,"Blainville's beaked whale"
"14565",111670,NA,"5/13/12 0:00","4:32:30","2",24.90200043,-77.71798706,767,128,"Blainville's beaked whale"
"14566",111670,NA,"5/13/12 0:00","4:35:00","2",24.90200043,-77.71798706,767,128,"Blainville's beaked whale"
"14567",111670,NA,"5/13/12 0:00","4:37:30","2",24.90200043,-77.71798706,639,128,"Blainville's beaked whale"
"14568",111670,NA,"5/13/12 0:00","4:40:00","2",24.90200043,-77.71798706,528,111.5,"Blainville's beaked whale"
"14569",111670,NA,"5/13/12 0:00","4:42:30","2",24.90200043,-77.71798706,352,64,"Blainville's beaked whale"
"14570",111670,NA,"5/13/12 0:00","4:45:00","2",24.90200043,-77.71798706,232,56,"Blainville's beaked whale"
"14571",111670,NA,"5/13/12 0:00","4:47:30","2",24.90200043,-77.71798706,84,28,"Blainville's beaked whale"
"14572",111670,NA,"5/13/12 0:00","4:50:00","2",24.90200043,-77.71798706,20,4.5,"Blainville's beaked whale"
"14573",111670,NA,"5/13/12 0:00","4:52:30","2",24.90200043,-77.71798706,20,4.5,"Blainville's beaked whale"
"14574",111670,NA,"5/13/12 0:00","4:55:00","2",24.90200043,-77.71798706,20,4.5,"Blainville's beaked whale"
"14575",111670,NA,"5/13/12 0:00","4:57:30","2",24.90200043,-77.71798706,60,20,"Blainville's beaked whale"
"14576",111670,NA,"5/13/12 0:00","5:00:00","2",24.90200043,-77.71798706,84,28,"Blainville's beaked whale"
"14577",111670,NA,"5/13/12 0:00","5:02:30","2",24.90200043,-77.71798706,60,20,"Blainville's beaked whale"
"14578",111670,NA,"5/13/12 0:00","5:05:00","2",24.90200043,-77.71798706,60,20,"Blainville's beaked whale"
"14579",111670,NA,"5/13/12 0:00","5:07:30","2",24.90200043,-77.71798706,60,20,"Blainville's beaked whale"
"14580",111670,NA,"5/13/12 0:00","5:10:00","2",24.90200043,-77.71798706,40,16,"Blainville's beaked whale"
"14581",111670,NA,"5/13/12 0:00","5:12:30","2",24.90200043,-77.71798706,20,4.5,"Blainville's beaked whale"
"14582",111670,NA,"5/13/12 0:00","5:15:00","2",24.90200043,-77.71798706,20,4.5,"Blainville's beaked whale"
"14583",111670,NA,"5/13/12 0:00","5:17:30","2",24.90200043,-77.71798706,20,4.5,"Blainville's beaked whale"
"14584",111670,NA,"5/13/12 0:00","5:20:00","2",24.90200043,-77.71798706,20,4.5,"Blainville's beaked whale"
"14585",111670,NA,"5/13/12 0:00","5:22:30","2",24.90200043,-77.71798706,20,4.5,"Blainville's beaked whale"
"14586",111670,NA,"5/13/12 0:00","5:25:00","2",24.90200043,-77.71798706,20,4.5,"Blainville's beaked whale"
"14587",111670,NA,"5/13/12 0:00","5:27:30","2",24.90200043,-77.71798706,20,4.5,"Blainville's beaked whale"
"14588",111670,NA,"5/13/12 0:00","5:30:00","2",24.90200043,-77.71798706,28,12.5,"Blainville's beaked whale"
"14589",111670,NA,"5/13/12 0:00","5:32:30","2",24.90200043,-77.71798706,60,20,"Blainville's beaked whale"
"14590",111670,NA,"5/13/12 0:00","5:35:00","2",24.90200043,-77.71798706,60,20,"Blainville's beaked whale"
"14591",111670,NA,"5/13/12 0:00","5:37:30","2",24.90200043,-77.71798706,84,28,"Blainville's beaked whale"
"14592",111670,NA,"5/13/12 0:00","5:40:00","2",24.90200043,-77.71798706,60,20,"Blainville's beaked whale"
"14593",111670,NA,"5/13/12 0:00","5:42:30","2",24.90200043,-77.71798706,20,4.5,"Blainville's beaked whale"
"14594",111670,NA,"5/13/12 0:00","5:45:00","2",24.90200043,-77.71798706,20,4.5,"Blainville's beaked whale"
"14595",111670,NA,"5/13/12 0:00","5:47:30","2",24.90200043,-77.71798706,20,4.5,"Blainville's beaked whale"
"14596",111670,NA,"5/13/12 0:00","5:50:00","2",24.90200043,-77.71798706,20,4.5,"Blainville's beaked whale"
"14597",111670,NA,"5/13/12 0:00","5:52:30","2",24.90200043,-77.71798706,20,4.5,"Blainville's beaked whale"
"14598",111670,NA,"5/13/12 0:00","5:55:00","2",24.90200043,-77.71798706,288,64,"Blainville's beaked whale"
"14599",111670,NA,"5/13/12 0:00","5:57:30","2",24.90200043,-77.71798706,528,111.5,"Blainville's beaked whale"
"14600",111670,NA,"5/13/12 0:00","6:00:00","2",24.90200043,-77.71798706,667,110.5,"Blainville's beaked whale"
"14601",111670,NA,"5/13/12 0:00","6:02:30","2",24.90200043,-77.71798706,667,110.5,"Blainville's beaked whale"
