Image,lmX1,lmY1,lmX2,lmY2,Spliner,Species,Sex,Scale,cp1X1,cp1Y1,cp1X2,cp1Y2,cp1X3,cp1Y3,cp1X4,cp1Y4,cp1X5,cp1Y5,cp1X6,cp1Y6,cp1X7,cp1Y7,cp1X8,cp1Y8,cp1X9,cp1Y9,cp1X10,cp1Y10,cp1X11,cp1Y11,cp2X1,cp2Y1,cp2X2,cp2Y2,cp2X3,cp2Y3,cp2X4,cp2Y4,cp2X5,cp2Y5,cp3X1,cp3Y1,cp3X2,cp3Y2,cp3X3,cp3Y3,cp3X4,cp3Y4,cp3X5,cp3Y5,cp3X6,cp3Y6,cp3X7,cp3Y7,cp3X8,cp3Y8,cp4X1,cp4Y1,cp4X2,cp4Y2,cp4X3,cp4Y3,cp4X4,cp4Y4,cp4X5,cp4Y5,cp4X6,cp4Y6,cp4X7,cp4Y7,cp4X8,cp4Y8,cp5X1,cp5Y1,cp5X2,cp5Y2,cp5X3,cp5Y3,cp5X4,cp5Y4,cp5X5,cp5Y5,cp6X1,cp6Y1,cp6X2,cp6Y2,cp6X3,cp6Y3,cp7X1,cp7Y1,cp7X2,cp7Y2,cp7X3,cp7Y3,cp8X1,cp8Y1,cp8X2,cp8Y2,cp8X3,cp8Y3,cp9X1,cp9Y1,cp9X2,cp9Y2,cp9X3,cp9Y3,cp9X4,cp9Y4
RG28_F_013.tif,56,65.5,45,94.5,Will,mel,F,0.0125,44.40000153,94,44.79999924,118.8000031,69.880663,148.341776,115.329369,161.345941,202.53718,165.832632,248.918754,131.223129,206.2313,78.825184,101.96029,63.061908,72.434634,77.129988,56.476729,75.354596,51.20000076,74.80000305,141.4305499,162.4504692,136.172486,142.779736,115.708608,128.023362,78.781143,103.884283,46.609841,89.755875,226.5351927,147.9123311,184.972037,132.063453,150.319491,120.385627,132.217881,117.354578,109.340907,106.850717,91.674113,95.97412,82.544129,96.620368,49.59999847,82,237.7769209,129.1754915,204.318173,115.393558,147.13294,97.954712,111.623069,90.494241,98.127813,92.065972,72.737864,81.852383,56,80.80000305,51.20000076,74.80000305,209.9036256,89.5801258,185.676091,88.217944,134.028951,81.48423,78.632152,80.306989,72.07803826,82.55608811,88.54258918,69.51609294,83.18466,66.125055,55.64034,65.948193,124.8262296,134.6015586,128.565821,128.441071,129.7081696,115.76355,93.08122002,97.54690007,96.0588,92.650686,96.15490532,90.48196843,55.76694327,93.86281995,56.429955,94.029795,50.797256,94.8701,49.643069,113.280408
RG28_F_014.tif,68,70,60,103,Will,mel,F,0.0125,59.92,103.33,60.79999924,129.6000061,89.010954,160.019627,140.229219,171.202095,234.477399,172.350318,279.950829,132.055768,232.058118,73.951298,119.038309,63.434515,86.508343,80.820058,69.19999695,80.80000305,64.40000153,80.80000305,169.3900122,171.3468248,161.756727,150.335348,139.02437,134.172759,97.336194,109.592224,61.454385,97.000661,257.2814281,152.1432847,212.160919,136.213749,175.267602,124.54742,155.735731,121.700515,130.337088,110.802668,110.915495,101.297191,99.783305,102.026575,64.40000153,89.19999695,268.2650415,131.5446191,234.341658,116.961677,170.748067,99.094298,131.013144,93.280201,117.072366,95.265555,87.912906,86.801925,69.59999847,86.40000153,64.40000153,81.59999847,241.1066048,89.33303598,211.662131,85.339184,154.687568,83.348705,93.956319,84.495196,86.94775943,87.40641622,103.7188357,71.64994059,97.094102,67.527465,68.07763,69.679776,151.1044834,142.7771896,155.034853,134.561459,156.089737,121.0193583,113.732972,103.1384569,116.36033,98.382982,116.3061159,94.11840951,71.73548935,100.7172406,72.265639,100.938251,66.454231,103.073076,65.964221,123.289562
RG28_F_015.tif,73.5,69,68,98.5,Will,mel,F,0.0125,67.95,98.29,72.80000305,124.4000015,100.046757,148.499315,150,156.3999939,234.932659,149.19663,276.308398,106.429323,225.796014,61.707787,118.046909,59.981968,91.45189,78.103303,75.192204,77.933887,71.572742,77.278098,171.8568552,154.148011,164.197121,135.516625,143.226301,122.252895,103.904678,103.29123,68.926031,92.629022,256.0150657,127.4006673,211.010026,117.148351,175.751963,110.60249,157.525055,109.763141,133.420911,101.921805,114.780489,94.055787,104.698175,95.473578,69.59999847,86.40000153,264.8985102,107.1107912,229.594032,98.306811,169.350785,88.430862,132.669651,86.077913,119.036328,88.401799,92.265774,82.30111,76,83.19999695,71.59999847,78.40000153,232.0406499,71.99639949,205.739969,72.710436,153.400734,74.00489,97.874422,79.895913,91.60512917,82.96273826,106.4316419,68.0232301,99.605061,63.507154,72.990565,69.054723,153.1320606,128.5203439,156.978155,122.63607,156.8138865,108.8927052,116.0123351,95.25311629,117.372425,90.624546,117.6276066,87.37006344,78.40442572,95.58636323,84.59287,99.780109,83.812386,101.91693,84.02187,116.142394
RG28_F_016.tif,31.5,76,27,108,Will,mel,F,0.0125,27.013183,107.89454,30.79999924,132.3999939,63.368121,161.822832,118.870932,166.412941,209.814736,151.195634,251.315785,106.593825,192.024735,57.600763,78.853304,62.656183,51.10549,84.813049,34.163435,85.104187,28.79999924,86.40000153,144.9737466,161.7013221,134.156214,142.369164,110.100473,129.775172,66.796155,110.598186,27.708171,102.334631,230.5869716,128.8713808,182.873418,119.407779,144.801169,115.213715,125.276242,114.451671,98.192656,108.198054,80,101.5999985,67.039643,102.4232,29.20000076,95.19999695,238.9558735,107.5905912,201.211158,97.268024,136.082549,91.590791,96.6678,90.508948,83.159044,95.46327,52.806509,89.032143,33.20000076,92,28.79999924,86.40000153,201.6395336,69.91049849,173.895483,71.491862,117.398718,75.496595,58.783937,85.743093,52.34093108,90.10504853,67.03390381,72.28618683,58.924712,69.121058,31.007491,75.940076,121.9634963,135.9859466,124.280149,126.571846,123.9566986,113.7082618,79.68647038,102.3610101,82.077246,96.292608,81.70536093,94.05714432,38.60085346,104.7412905,45.043622,108.053355,44.315965,110.380805,46.563272,127.747379
RG28_F_017.tif,64,81,54,110,Will,mel,F,0.0125,54.40000153,110,56,135.1999969,78.80000305,164.3999939,130,178.8000031,215.537556,182.238089,263.146655,146.660439,217.134624,91.597645,110.166081,77.196254,80.677842,93.298297,65.171894,90.257273,61.288956,88.862028,152.9188258,179.3537633,147.706102,159.169485,127.594496,143.23748,89.985222,118.768156,56,104,238.7174687,164.9103091,195.675689,147.493411,161.383612,136.500042,143.894291,132.673772,120.254556,121.688706,102.534444,111.318746,92.161644,110.8893,59.20000076,97.59999847,251.3820575,145.5236266,215.573227,129.626644,157.548293,112.997503,121.541296,105.009381,108.051146,106.937208,81.772137,96.960562,63.59999847,95.59999847,61.482431,88.300949,222.8387581,103.9420461,196.11097,102.196815,143.253452,96.555335,87.64291,95.361225,81.0771767,97.62177347,97.13836457,84.41748967,90.684045,80.503203,63.973654,81.076403,138.5728344,151.9688454,142.721312,144.112074,145.3531274,132.5511504,103.6178781,112.625235,105.905683,108.66741,106.190884,105.3953932,65.95498814,108.4192778,72.007154,113.812429,71.188061,115.263096,69.843703,130.58894
RG28_F_018.tif,64,57.5,51,86.5,Will,mel,F,0.0125,50.87,86.29,48,113.1999969,67.656958,141.691979,119.437002,166.299475,205.308475,179.799201,257.221285,151.003845,217.306271,90.589075,109.811873,59.966133,79.239496,72.414947,64.465867,66.669548,60.575232,64.639866,141.1164478,169.1465065,138.276121,148.39666,120.616989,130.119259,86.105225,99.472368,53.335703,80.789586,230.504906,165.816582,190.023627,143.365491,156.458379,127.090945,138.986129,120.553056,116.494952,106.567322,99.462226,94.002327,89.492888,91.952872,56,74,245.6342496,147.7658966,212.047002,128.33618,154.4259,103.503543,119.505551,89.79239,104.401844,90.174186,80.119822,76.581199,62.79999924,72,59.20000076,65.19999695,219.7059962,101.9130396,194.943439,98.48764,142.264452,84.848093,86.544087,75.011052,79.2395013,76.96466777,96.86437039,65.42198559,91.145676,59.434857,63.682103,57.709155,128.4359884,138.2198937,135.1999969,134.3999939,138.8127956,119.8539838,99.02906917,94.63799203,101.969935,90.480777,102.1506062,88.04035227,63.3111873,86.61403166,67.575288,90.555588,64.859301,92.38559,62.690392,108.795772
RG28_F_019.tif,57.5,93,46.5,121.5,Will,mel,F,0.0125,46,121.5999985,48.79999924,144.8000031,71.860336,175.185574,123.5999985,188.8000031,214.8000031,190.8000031,257.20296,155.479406,212.67191,100.119356,105.110935,86.656629,71.612103,104.255899,58.666688,101.434374,53.20000076,100.4000015,148.5797525,188.9931804,141.940367,169.123253,121.300294,153.903208,83.165522,131.365778,49.59999847,116,234.4646525,174.3706667,191.470135,156.90397,155.62217,145.543657,137.938053,141.713552,113.770094,132.700927,95.130524,121.292366,85.042534,122.832441,52,109.5999985,246.2962269,154.9920579,212.392682,138.397482,152.147555,122.071823,114.820189,114.631117,100.532412,116.914551,74.518034,108.418726,57.20000076,107.5999985,52.79999924,101.1999969,218.6537366,113.0174451,191.550382,110.313187,138.517179,105.545367,80.152153,105.987934,73.67233696,108.9868838,88.32401624,95.47596078,84.438405,89.908189,56.932533,93.171735,129.379323,159.8908954,133.587818,153.676672,134.2125952,140.1415381,95.73048426,122.7552816,98.098656,119.196176,98.02225261,115.3944663,58.72934808,120.2292296,59.126015,121.004754,53.493984,122.750562,52.812408,141.517244
RG28_F_020.tif,52,74,42.5,104.5,Will,mel,F,0.0125,41.9,104.3,42.79999924,132,69.885419,162.716244,119.869458,174.904324,211.586991,172.973953,260.703475,136.019082,210.863343,80.52881,100.669215,69.666997,69.1663,85.77382,53.390694,83.215283,49.213651,82.359047,147.6707919,174.0366491,141.041065,153.187558,119.187047,138.454057,80.597186,115.234953,43.588589,99.234234,236.8792841,153.9335132,191.411106,137.598328,154.795405,128.868625,135.721156,125.713932,110.997629,115.567086,92.625079,105.676518,82.226577,105.564956,45.20000076,91.59999847,248.329923,134.3169618,212.615504,120.109888,150.197475,105.480806,112.408155,97.936031,98.519379,100.882458,70.656511,90.687223,52.79999924,90,48.92223,83.23331,219.6196472,94.58770616,190.59985,92.009124,135.383334,88.008825,77.011579,87.973918,70.03856087,91.45561617,84.69931732,77.83183639,80.193403,72.747795,51.919312,74.242063,130.0934988,145.8069495,133.890329,138.015914,135.3727769,124.9478649,94.00410843,107.0342276,96.970894,101.648273,96.5361872,99.19801979,54.52136828,104.037855,63.914525,108.379977,63.296587,110.282277,62.289357,125.414996
RG32_F_001.tif,74.5,74.5,62.5,103.5,Will,mel,F,0.0125,61.88,103.29,59.20000076,133.6000061,84.414001,162.399615,138.8000031,184.3999939,224.591191,188.808565,273.439432,155.217459,231.512537,99.801836,121.771333,76.058375,90.253907,85.996629,74.22202,85.16013,70.220477,83.133848,161.7753318,185.0135819,155.615681,161.881008,135.615754,143.651157,98.80000305,116.8000031,64.80000305,97.19999695,249.7991366,171.4628229,206.039188,152.0897,171.004097,140.102974,152.883791,134.422169,128.842685,122.395626,111.801047,109.293448,101.989405,108.223129,67.19999695,91.19999695,262.1214318,152.063705,228.064215,136.023848,167.970415,115.953438,131.668935,105.228099,117.220229,105.722572,90.556437,93.498442,71.59999847,90,70.469741,82.531459,236.2906683,111.9037682,209.051632,108.17822,155.01592,97.49086,97.686486,91.600791,90.20497896,94.14627859,105.2555622,81.2645017,101.596548,76.530045,73.884418,74.279322,144.5492266,151.8031102,150.940685,144.964681,153.9557793,134.3753973,112.2968541,110.5859841,114.937551,105.808243,115.0665374,103.9496984,73.9784273,102.5457997,79.635987,108.10894,78.872038,109.677926,75.828896,126.013519
RG32_F_002.tif,76.5,95.5,64,124.5,Will,mel,F,0.0125,63.88,124.29,65.59999847,154.3999939,93.566005,180.476638,142.368881,193.779314,232.771785,196.212826,277.246999,157.601704,231.524138,106.416941,123.438485,91.456143,92.996405,104.695463,76.980136,105.602177,71.980213,104.714485,170.1491072,194.2822644,162.618143,173.377583,141.871792,157.871495,103.05477,134.033472,65.991321,119.187641,255.4136124,176.552517,211.621376,161.728304,176.444766,151.39876,157.837312,147.644686,133.630842,137.053998,115.283157,127.265513,105.642463,125.667374,69.003985,111.907036,265.9436644,157.5057015,232.790025,143.068529,172.4612,127.646341,135.156973,120.35147,120.42241,122.911007,89.19999695,110.8000031,74.80000305,110,71.804735,105.138557,238.6838844,118.8042112,211.537002,118.411103,157.600206,110.388516,100.393037,109.432948,88.62764299,111.5062358,107.5396095,98.36907697,103.288629,94.510562,75.999364,95.001537,151.072271,164.7559334,155.502909,157.998231,158.2609083,147.1596008,114.1163265,127.4391036,116.486751,122.254733,116.2918668,120.6041874,75.09148403,122.8991401,84.268778,126.904479,83.516339,128.750295,82.492375,145.852479
RG32_F_003.tif,68,90.5,61.5,118,Will,mel,F,0.0125,60.93,118.28,66.80000305,145.6000061,95.505646,164.827937,143.6000061,173.1999969,223.723582,160.619246,260.538189,118.218249,210.045281,78.347932,108.476476,81.071389,83.377271,96.421475,70.981069,98.668531,66.137548,97.449808,168.0217521,169.0357375,157.210081,149.234607,136.454682,137.627911,98.524436,121.975959,62.239413,113.042349,241.9119844,139.6694664,199.401641,130.957149,166.062831,127.507594,149.196064,126.595334,125.913312,119.900098,107.792314,113.091538,98.808629,114.381716,64.40000153,106,249.8266826,120.1601678,215.274087,111.886017,158.841944,106.073375,124.174843,105.486623,111.114858,108.13646,86.818561,103.504493,69.59999847,103.5999985,65.19999695,98.80000305,218.2332282,88.39944967,192.297741,91.152499,143.282686,93.840883,92.010065,99.462527,86.29540571,103.9508958,96.08812951,88.64901398,92.077853,84.864963,68.06687,89.732518,146.1389767,143.0465172,149.949271,136.733329,150.0878735,126.1766919,107.2798667,113.8177776,108.402532,109.622317,108.1341229,107.1199334,71.7448915,115.4404937,77.982627,118.004753,76.763195,120.391877,77.084843,136.054102
RG32_F_004.tif,52,62,45,91,Will,mel,F,0.0125,44.40000153,92,47.20000076,120,78.40000153,146,123.68637,153.723979,208.973724,149.18567,249.051024,106.906942,201.047283,60.097464,94.489441,56.133773,68.440929,71.939384,54.5125,71.343907,48.79999924,70.80000305,149.1957516,152.1401812,140.593398,132.135338,119.498441,118.713509,81.712822,97.666846,46.40000153,85.19999695,229.1634059,127.8862802,186.337002,115.62817,151.804644,109.180081,134.054108,107.148519,110.349013,97.971948,92.569608,89.026447,82.630075,89.864798,48,78.40000153,238.1296377,108.4770277,204.220601,96.61494,145.625238,86.071618,110.487275,82.080855,97.247399,85.150516,70.730415,77.005512,52.40000153,76.40000153,49.20000076,70.80000305,206.3313037,70.54002641,181.579245,72.368437,130.006383,71.624256,76.502819,73.966684,70.28011856,77.67356865,83.49658903,62.97372597,77.702949,58.998398,51.867723,62.548006,129.8352782,125.2905495,134.212252,117.274963,135.0962558,106.7173072,93.39218972,90.20387819,95.313594,86.031606,94.98301773,83.66716373,55.47900935,88.47304875,63.614033,92.686536,63.301939,93.745405,64.095472,111.814257
RG32_F_005.tif,59.5,101,53,130,Will,mel,F,0.0125,52.94,130.29,56.79999924,156.3999939,84,179.6000061,128.530987,188.468368,207.136736,179.857727,246.030721,142.259602,196.2852,96.942087,100.942046,93.366502,73.239633,108.99075,61.247699,110.542422,57.386387,108.799128,151.7596424,185.6077311,143.388692,166.115611,124.124261,153.260836,87.129042,134.962032,54,123.5999985,227.9622987,159.6620728,186.708522,149.972916,153.90076,144.201454,137.527926,142.774395,114.574897,134.48935,96.839501,126.354054,87.926935,127.657068,54.40000153,117.1999969,234.9152899,141.0364538,203.081508,132.299391,148.009687,122.491093,114.387155,119.214434,101.59564,122.432215,76.623587,115.813886,62,114.8000031,56.79999924,109.5999985,203.2865382,107.4272006,181.890176,108.46157,133.156188,107.639699,82.133425,112.01947,76.24870771,116.2062601,87.78886699,100.8021013,83.245376,97.276098,58.947913,101.251752,133.0768717,159.2385872,136.753031,152.556045,138.6457532,142.3699888,97.05620476,127.3232537,98.637887,123.348087,98.41970843,121.0220832,62.61222387,126.6040021,69.220343,130.523422,68.704163,132.057836,70.167857,148.313064
RG32_F_006.tif,54,80.5,43.5,107.5,Will,mel,F,0.0125,42.89,107.27,42.40000153,132,67.787935,161.951794,113.433311,175.894755,196.18584,177.755821,241.538873,140.735999,199.568766,91.405812,96.562922,78.542023,69.143927,90.124286,55.071326,89.020081,51.090369,87.141822,137.9395929,176.1497372,132.669877,156.021185,113.182445,140.528613,77.882116,115.608092,45.20000076,100.4000015,219.1677273,158.9947286,178.429155,144.464412,145.502647,134.769101,128.681762,130.891282,106.718364,119.767206,90.091429,110.171975,80.975281,108.787347,47.20000076,95.19999695,230.6300477,139.0081029,198.169353,126.332144,142.287517,112.045781,108.29154,105.165467,94.824195,106.326206,70.158706,96.138513,52.79999924,92.80000305,50.79999924,87.19999695,201.7463717,100.8210877,179.424874,101.25469,129.387316,96.037033,76.437118,94.225786,69.93488744,96.63535772,83.47885533,84.08277209,80.182418,80.145742,53.721384,80.683876,122.5695719,147.991928,127.861865,140.521462,131.5236735,131.2442212,90.46696553,110.96296,92.534098,106.461794,92.62872386,104.7118961,54.41126075,104.7766078,60.621149,111.827308,58.743229,113.801177,57.906867,128.936012
RG32_F_007.tif,58,102.5,52,131,Will,mel,F,0.0125,52,133.1999969,57.20000076,157.6000061,85.179422,176.747177,138.3999939,184,215.318084,171.444418,254.571774,128.064168,200.434384,88.787278,99.775395,92.611605,73.922749,110.521585,61.062524,113.50111,55.59999847,110.8000031,161.1450067,179.9318698,147.974263,160.492472,127.545573,148.366057,88.809355,133.019429,53.107106,125.648987,235.6217261,148.9909794,191.069553,141.611214,157.290979,138.047953,139.972706,138.059791,116.563585,131.424302,98.578673,124.779905,89.54687,125.650117,54.603405,118.416874,242.8103765,128.1227124,207.265849,121.177516,150.282773,117.530577,115.485197,116.631006,102.866067,121.379387,76.978672,115.446498,59.20000076,116,55.59999847,111.5999985,209.1353018,98.56941566,184.421418,100.88563,134.443537,103.771448,82.237362,111.713068,76.66347264,116.1039977,87.96056792,100.8509241,83.022489,98.39325,57.999631,102.001785,138.9921597,155.2022802,141.701712,148.018871,140.858782,137.4778299,98.47124907,125.4816757,99.587853,120.840804,99.43336524,119.9486037,61.98110131,127.5411876,68.942409,130.413022,67.703,132.742146,70.50865,148.154271
RG32_F_008.tif,49.5,66,42,96,Will,mel,F,0.0125,41.93,96.3,42.79999924,120.8000031,68.688619,147.838259,121.852646,159.697786,207.412969,152.767029,248.973954,112.641544,200.198525,64.833133,94.127684,59.139458,64.473473,76.540057,51.535989,78.050967,46.722794,75.759455,147.5039532,157.2688013,139.32696,137.188988,117.999535,122.144683,78.986329,101.108182,42.79999924,89.19999695,229.1871963,131.7162392,185.786288,119.912614,150.44964,113.623939,132.600728,110.875913,108.445009,101.720576,90.021477,93.655876,80.066933,94.173059,44.40000153,83.19999695,237.688315,111.7611494,204.866051,101.15205,144.92979,89.928464,108.933274,86.782129,95.168161,89.109907,67.650096,81.527626,50.79999924,80.40000153,46.715128,75.792308,209.7630585,77.61235726,182.401754,76.341557,129.290093,74.292873,73.344695,77.613409,67.04169039,81.97069222,81.18918895,66.85049774,75.773598,63.534606,49.064195,65.724878,129.3593565,130.1732325,133.835042,123.487405,134.5732925,110.8158151,91.70527382,94.90087158,93.646504,90.186699,93.43314566,87.86912393,52.52357194,92.47878955,59.294801,97.872695,58.7517,99.345726,61.313335,115.202137
RG32_F_009.tif,73,59.5,66,89,Will,mel,F,0.0125,65.93,89.3,67.19999695,114.4000015,100.930446,141.270277,148.318735,147.25193,233.729304,136.608555,271.112338,92.477403,222.905913,47.598524,116.073982,49.336781,89.694697,65.778992,75.613007,69.133908,70.991919,67.606063,174.6605619,143.7303457,163.586859,124.420595,142.306434,111.751746,104.066515,92.989132,66.80000305,83.19999695,253.9317279,112.667481,208.771048,104.848445,174.153507,100.469624,156.465158,99.298936,132.472437,91.59035,113.593694,83.717683,103.964005,85.131661,68.80000305,77.19999695,260.4846123,93.04507862,226.322563,83.968518,167.688905,77.75558,131.904029,75.182094,118.457801,79.221545,92.063701,73.939241,74,74,70.40000153,68.80000305,228.4416935,58.00115257,203.439114,61.933423,151.815214,63.674772,97.754909,69.815747,91.63524946,74.44428687,102.1875302,57.99029249,98.621417,53.596742,73.047598,58.796009,152.0675608,117.5661328,156.406426,109.855136,155.9439195,98.5381092,113.7870464,84.677557,115.723901,80.510221,115.134382,77.97217531,76.18551698,85.73908794,82.847554,89.726309,81.498505,91.728605,83.304433,108.599921
RG32_F_010.tif,51,84,45,113,Will,mel,F,0.0125,44.94,113.29,46.79999924,136.8000031,75.924854,160.885637,127.1999969,168.8000031,207.776605,160.790211,244.942984,119.800747,192.518804,73.6432,92.068045,74.874213,65.917297,91.750244,53.650297,92.294549,48.40000153,92.80000305,148.6165616,166.2801352,138.731902,147.561054,118.393796,133.817925,80.942457,115.87532,46.100468,107.681073,226.9874144,139.5878387,181.954145,129.069986,148.715722,123.336005,131.757515,121.86465,108.831413,114.287559,90.880068,107.784217,81.688292,108.132264,47.59999847,100.8000031,233.7978192,119.4748783,198.863586,109.817344,142.089418,102.042543,107.937779,99.434999,94.752228,103.345787,69.35945,97.969858,52,97.19999695,49.20000076,92,201.8525558,85.49807851,176.299425,86.026297,126.58952,86.911042,74.43453,93.324266,68.96501968,98.35213764,79.7266569,82.86179133,75.867395,78.69219,51.058527,83.717118,126.5370016,139.3543175,131.413588,132.522619,132.4149289,121.4077977,90.64270712,108.3635677,91.839364,104.851748,91.79824154,102.107601,54.40044303,109.7017198,54.611244,109.739648,51.385722,113.22024,54.660583,131.364083
RG32_F_011.tif,35.5,109.5,32,140,Will,mel,F,0.0125,31.97,140.31,37.59999847,168.8000031,67.859323,189.632246,122.8000031,195.1999969,205.685136,174.063965,242.903008,128.146822,186.636524,89.434397,80.176296,98.105223,53.584124,116.450818,38.329253,121.540612,33.967557,119.668574,148.1614116,188.3379828,135.353822,169.145587,111.183433,157.962684,69.339398,142.179255,32.542832,134.390737,225.3517191,149.7534459,179.132658,146.495391,143.202538,144.801086,124.532818,145.109674,98.871654,139.063569,79.624434,132.502917,69.993639,133.567262,33.317789,126.382845,231.2796784,129.3334654,195.205279,124.37052,134.292555,122.84121,97.284932,122.97799,83.947037,127.753739,55.981033,122.753701,40.40000153,124,33.952496,119.824208,195.5595958,99.28460081,170.21933,103.883721,117.255249,109.253068,61.247041,119.193803,55.13839499,123.3617455,67.26193966,107.0210709,61.679112,103.899154,34.894087,110.094431,121.8409176,162.8995613,125.947057,154.565217,124.8055641,144.4563317,80.27891888,133.3560993,81.444078,127.906083,81.04524091,126.513304,41.73988997,136.3946435,49.536354,139.178646,49.322536,140.749747,52.261267,157.283535
RG32_F_012.tif,61.5,95,47.5,122.5,Will,mel,F,0.0125,47.20000076,122,43.20000076,148,65.920065,182.679593,116.602962,204.443583,200.126861,209.169535,246.661921,174.563632,204.446971,120.258851,101.166996,97.715017,74.472504,107.487637,62.181166,106.126652,57.311985,102.1126,139.9790435,205.2639219,133.431451,183.036867,116.143349,164.699311,83.286502,136.262032,50.40000153,115.1999969,224.1252848,191.3121533,181.039492,173.596364,148.90694,161.225007,132.104507,156.259327,110.636481,142.638334,94.790565,130.329658,85.621058,127.913413,53.712132,109.055174,235.5933535,171.2372036,202.298917,155.871286,147.417983,137.719438,113.899006,126.381806,100.195229,127.046946,76.433255,113.997045,59.20000076,108.8000031,57.591239,101.574039,208.9392153,131.6742305,185.023005,129.890761,135.223097,118.729375,82.721468,111.317119,75.87962194,114.3802763,89.81124088,102.0116945,86.15574,97.612182,61.14,94.73,123.546949,172.567861,129.840821,165.308314,132.0669054,155.4397758,93.43842968,130.3798206,96.00487,125.547678,96.34699366,124.38347,60.44236412,121.7250673,64.387881,128.048734,62.104595,130.24646,60.857682,147.083592
RG32_F_013.tif,79.5,84,74,115,Will,mel,F,0.0125,73.95,115.31,76.487186,135.936019,112.326001,162.253399,160.628156,165.205761,248.568143,147.235876,283.420205,102.188365,229.520196,60.361667,123.444347,69.178906,96.504199,90.200811,81.848912,92.653728,77.19999695,93.59999847,188.9199232,159.2025349,176.226525,141.567014,153.55562,129.380634,112.452094,116.454251,74.40000153,108.8000031,266.9954721,123.3681835,221.223523,117.560191,185.428018,116.85898,167.038698,117.041358,141.920824,111.872434,122.808565,104.802201,112.912654,107.457705,76,102,272.281168,102.3899709,237.583736,97.024713,177.177854,93.742533,140.054366,95.611954,127.044042,100.106865,99.624638,96.327566,82,99.19999695,77.19999695,94.40000153,236.1937828,70.35476273,226,75.19999695,159.770304,80.132632,104.739014,92.783702,98.98900181,97.14442419,110.5309774,79.27035045,105.031702,75.855675,79.05,83.69,165.9953473,136.0929135,168.77293,127.450364,168.6449041,116.6228999,123.4895525,105.9507111,125.250571,101.622088,124.714006,99.07908422,86.547436,111.3076244,92.952398,113.608737,92.48087,114.5234,94.413013,131.431834
RG32_F_015.tif,57,94,51,125.5,Will,mel,F,0.0125,51.20000076,126.8000031,52.40000153,150.3999939,80,178.8000031,137.6000061,187.6000061,224.446684,178.461219,266.77104,132.163723,213.093438,82.480358,104.353616,83.842345,74.587467,103.294786,59.590603,102.963751,55.255727,103.012077,163.0654315,184.5783378,152.756664,164.607441,130.263072,148.604945,89.626598,129.243959,51.961508,120.032209,246.9746442,153.7574862,200.980216,142.306405,163.999808,139.020584,145.419123,136.135634,120.101687,127.851739,100.507418,121.416177,90.185299,122.358947,53.59999847,113.1999969,254.8099932,132.0937829,219.493049,123.203588,157.776188,113.544696,119.472026,112.702554,105.985312,116.175047,76.712232,110.164691,60.40000153,109.5999985,55.20000076,104.8000031,221.9391599,95.00472606,195.404728,98.281751,140.492139,98.826151,82.955705,105.993616,76.14607832,110.5474766,90.1463595,93.14387019,84.227478,88.059037,57.01857,93.904053,141.6237443,156.6875315,145.238202,147.424379,147.2441965,136.111093,104.7029755,123.0001978,106.6988,117.041155,105.6478526,115.060244,62.48261412,122.7036912,63.05019,122.868834,56.684064,126.032506,62.111455,144.650026
RG32_F_016.tif,52.5,82.5,40.5,112,Will,mel,F,0.0125,40.79999924,114,36.79999924,135.1999969,59.239285,172.946604,115.0151,194.274409,206.790438,200.396421,255.153709,165.136808,211.606043,104.778203,99.698302,81.385721,66.861117,94.649019,52,92,47.59999847,90.40000153,140.5436705,195.5017194,134.574984,173.596627,115.264179,152.782463,78.054411,124.160857,42.288499,106.278753,231.9200361,182.0571101,187.394799,162.260805,151.577022,148.788016,132.798424,143.490894,108.771142,129.513285,90.844351,117.810856,80.220596,116.6053,45.53401,98.164975,243.6836734,161.540823,209.491843,145.188211,148.917411,123.811309,111.722026,113.590157,96.897428,114.348405,69.2904,101.63249,50,97.19999695,47.59999847,91.19999695,217.7789543,118.9316273,190.686883,115.836631,135.251866,103.17918,76.113946,98.717635,68.68075021,102.078165,85.80879576,87.16852459,80.647999,81.573602,51.998199,82.004501,126.1156433,164.539521,131.490386,155.137223,135.3133121,143.7616962,93.00190401,119.7118879,95.551281,115.339653,95.51140091,112.7233207,51.83596248,111.1477047,56.087889,120.188763,46.379072,121.770506,48.269229,135.915689
