Image,lmX1,lmY1,lmX2,lmY2,Spliner,Species,Scale,cp1X1,cp1Y1,cp1X2,cp1Y2,cp1X3,cp1Y3,cp1X4,cp1Y4,cp1X5,cp1Y5,cp1X6,cp1Y6,cp1X7,cp1Y7,cp1X8,cp1Y8,cp1X9,cp1Y9,cp1X10,cp1Y10,cp1X11,cp1Y11,cp2X1,cp2Y1,cp2X2,cp2Y2,cp2X3,cp2Y3,cp2X4,cp2Y4,cp2X5,cp2Y5,cp3X1,cp3Y1,cp3X2,cp3Y2,cp3X3,cp3Y3,cp3X4,cp3Y4,cp3X5,cp3Y5,cp3X6,cp3Y6,cp3X7,cp3Y7,cp3X8,cp3Y8,cp4X1,cp4Y1,cp4X2,cp4Y2,cp4X3,cp4Y3,cp4X4,cp4Y4,cp4X5,cp4Y5,cp4X6,cp4Y6,cp4X7,cp4Y7,cp4X8,cp4Y8,cp5X1,cp5Y1,cp5X2,cp5Y2,cp5X3,cp5Y3,cp5X4,cp5Y4,cp5X5,cp5Y5,cp6X1,cp6Y1,cp6X2,cp6Y2,cp6X3,cp6Y3,cp7X1,cp7Y1,cp7X2,cp7Y2,cp7X3,cp7Y3,cp8X1,cp8Y1,cp8X2,cp8Y2,cp8X3,cp8Y3,cp9X1,cp9Y1,cp9X2,cp9Y2,cp9X3,cp9Y3,cp9X4,cp9Y4
Ng4_18C_M_4910_03.tif,59,81,50.5,123,Will,mel,0.014,50.317279,121.519365,54.666719,158.491292,87.85792,190.17332,145.206583,203.089315,261.047997,191.65062,312.996017,132.936149,249.403312,74.298574,113.505805,72.329354,80.692207,95.831642,62.398228,94.287563,55.905585,95.440606,177.8218901,199.3685574,169.411541,171.653205,142.275483,152.395262,93.640212,129.450479,52.182694,112.814096,283.7576596,165.7636517,226.367755,148.133175,182.069213,141.357535,159.705187,137.908481,130.491658,126.616736,108.079718,118.054441,95.999865,118.54997,54.193052,103.432422,298.670617,137.2289144,248.18549,123.906457,175.79289,111.088719,131.543903,109.003505,114.481175,110.86342,81.584467,102.297858,62.75736,101.377036,55.983811,95.075549,250.1691266,84.77021476,225.632763,91.977268,157.696212,91.978896,91.926473,99.664895,79.38429878,102.5922353,99.30728592,82.6859114,93.875866,74.814538,59.032983,80.846081,157.121368,162.9802106,162.041209,152.052901,164.1559341,138.3129356,111.683107,119.782674,113.726036,112.435358,114.0489857,109.7513087,67.46309803,119.0090527,66.105816,123.370977,60.884354,127.590392,62.795994,139.77242
Ng4_18C_M_4910_04.tif,52,76,40,118.5,Will,mel,0.014,40.061394,117.785121,42.247924,155.744392,76.749892,189.004441,139.406357,205.05878,257.108779,195.273289,313.033465,140.600107,247.666856,76.785744,109.516997,67.666647,74.113802,91.817692,55.045146,90.471677,47.641203,91.25579,174.961096,201.642662,162.828851,172.554131,136.792541,151.606176,85.851908,128.223204,42.688861,108.588986,279.8952998,172.5867331,224.035361,152.030108,178.562636,141.717711,155.268517,138.073892,124.735648,126.562034,101.843716,116.412602,89.140513,116.840051,45.191265,99.830571,297.8873065,143.8438479,247.845434,125.682364,172.465636,111.514152,126.557958,106.710611,108.484506,109.196115,71.19999695,98,55.210084,97.714267,47.522248,91.672131,253.6007474,89.99847756,221.908569,93.747038,154.392929,89.675292,83.781073,96.194528,71.97951786,98.97486011,92.42218067,79.34271075,87.375109,71.655813,51.905,76.332501,147.9058199,160.5916289,152.654216,151.228874,154.9963846,137.2669138,104.7616991,118.215456,107.74493,110.405149,107.9384463,107.7527205,58.03709588,115.5742662,57.378494,118.35474,51.585716,122.753734,51.318833,135.626245
Ng4_18C_M_4910_05.tif,51.5,76.5,41,120.5,Will,mel,0.014,40.9,120.44,41.585406,161.064247,82.804747,195.286887,143.523745,206.350925,262.817245,196.23531,316.959427,141.442632,250.494447,77.464367,108.076344,68.56661,73.30731,90.653529,54.707605,89.583022,47.495078,91.421656,172.0726608,203.2949127,166.214639,178.444124,139.81982,156.463006,87.527406,131.556628,43.447665,109.230275,283.8970341,174.3025259,228.214045,153.505748,181.800731,143.660238,158.308345,140.359757,127.533368,126.899779,103.444656,116.786173,89.951409,118.658759,45.389319,100.686997,301.8571754,146.554346,251.016551,127.81441,174.175991,112.027519,128.198298,108.27158,110.37372,108.806302,74.713447,99.82539,54.459399,100.163407,46.40000153,92.40000153,253.0131903,89.13065979,224.821016,93.712892,155.84764,91.041619,82.644838,94.957205,70.56497337,100.2382231,92.85951411,78.39599998,87.046098,71.047281,51.075299,75.668686,149.4396609,164.6258931,154.694397,155.357641,160.2803382,139.9340729,105.6244592,118.4817758,107.972756,111.16213,109.103926,107.7639761,58.48132807,116.8200979,56.9081,119.320755,54.344803,124.006419,55.116307,131.251756
Ng5_18C_M_41210_01.tif,63.5,61.5,53.5,98.5,Will,mel,0.014,53.239476,97.11394,56.142046,131.409894,91.042276,162.625749,148.060704,177.19632,262.612864,167.332089,315.354605,116.675166,252.489327,62.185987,116.681012,53.963613,83.383611,73.736109,66.169018,74.066689,59.487796,73.995156,183.9654281,173.7294407,170.797656,147.590473,145.017673,129.715697,96.362292,107.827521,55.277068,89.574848,286.2077414,144.5391023,230.657894,126.99272,185.841623,120.106376,163.426052,117.359894,133.457461,106.624975,111.55787,96.119011,99.667282,96.295548,57.336186,81.956112,301.0089813,119.0080804,252.652027,104.465173,179.601103,92.337844,135.394456,86.844851,117.866019,90.342141,85.658153,80.714615,65.59999847,80.40000153,59.422901,74.235266,258.8793755,73.82216918,227.143955,76.347063,162.205753,74.315649,93.787147,77.689339,85.43307249,81.56311241,101.8766789,62.87174007,97.118416,56.363378,63.1,60.63,155.8574674,137.2665962,161.385253,127.435339,162.9800085,116.4884255,113.2511318,97.59205223,115.687812,90.300382,115.5307731,88.63760925,69.20549759,95.76695262,68.122264,98.561003,63.127118,102.591283,64.060277,113.214764
Ng5_18C_M_41210_02.tif,57,55.5,48,98,Will,mel,0.014,47.91,98.43,50.75488,130.075716,87.193259,164.039729,147.866798,177.721231,269.087436,170.441872,321.269807,114.998871,256.871472,56.35912,114.438301,46.034221,79.233246,70.73949,60.542319,69.52079,53.519084,71.631042,184.991032,175.1308542,172.426382,148.063973,144.826164,128.851171,93.164514,105.075175,49.893903,88.951354,292.1007547,145.7942274,234.936732,126.716561,187.830934,117.676136,163.598156,114.930499,132.22431,103.89697,108.662748,93.554966,95.780222,94.054915,51.803806,79.826259,306.8568029,117.4302539,259.064941,102.542391,181.178723,89.274385,133.965132,82.795084,115.57115,85.669365,80.82876,76.896792,60.633178,77.205037,53.52617,71.597185,266.9037148,70.59765344,231.588047,73.573923,162.494692,67.89298,89.800186,74.046261,80.85564983,77.77095337,98.63364313,57.25020824,93.078082,48.972859,56.895548,55.49905,156.7637641,137.1872852,161.668775,127.605573,163.4599579,114.0790429,110.3409331,95.00431986,113.344492,86.710184,113.2622714,84.1835688,64.65912218,94.52410815,64.183198,97.123434,59.20499,101.502827,57.709479,108.984497
Ng5_18C_M_41210_03.tif,62.5,60.5,54.5,98,Will,mel,0.014,53.92,98.38,59.533962,132.16919,95.797869,163.707712,154.531356,175.29807,266.263088,161.637716,311.915776,108.744484,248.622734,57.889016,114.631337,52.391412,83.903286,73.184283,66.069964,72.848241,59.01703,74.169109,189.300769,170.6787428,174.953545,144.157,147.544151,127.682592,98.828997,107.095815,55.907109,88.941232,287.2365688,137.2476825,231.434057,122.752529,187.346466,116.259273,164.631731,114.178994,134.481807,104.830309,112.391205,94.779661,100.594279,95.039364,57.596148,80.918299,298.523989,110.6598748,251.551831,99.15842,179.222874,89.107614,135.191258,83.855081,118.296096,87.598886,85.72171,79.770596,65.59999847,79.19999695,59.301873,72.816101,254.8340608,68.71702033,224.637525,73.081491,160.660992,71.099641,93.990432,77.434155,86.24540697,80.51731066,101.8972906,61.28525945,95.322003,54.933846,61.921127,60.374647,159.6542697,134.9754567,163.680579,124.129523,165.4584842,113.6373773,113.8398251,96.11556787,115.893884,88.90765,116.0338419,86.12664837,71.16083979,95.39275994,70.588545,98.41005,65.109507,102.641886,65.651865,113.136038
Ng5_18C_M_41210_04.tif,69.5,61.5,60.5,100.5,Will,mel,0.014,59.91,100.39,64.351464,131.84513,97.315066,162.304309,154.641303,177.160128,265.085083,169.807707,314.626359,120.008709,252.898835,62.906909,121.615454,55.118246,89.555896,75.122771,72.218716,74.893562,65.68692,75.35668,187.9849171,174.5343218,175.562889,148.579777,150.400135,129.902362,102.107509,108.917402,62.14241,90.716225,287.8540089,146.8396721,233.007252,128.30577,189.608853,120.242874,167.473809,117.956455,138.380436,107.434054,116.777043,96.889219,105.229856,96.650213,63.94967,82.884764,300.8725598,121.2309798,254.454713,107.268589,183.019994,94.228708,139.905554,87.322783,122.981579,90.464718,91.445223,81.420564,72.975406,80.325401,65.808557,74.829586,258.4282613,74.73977362,228.919771,78.309255,165.774282,75.053326,99.491335,79.863978,91.37150352,82.0808795,107.6840449,63.97210128,102.08573,57.108991,68.854288,61.631421,159.3880537,136.7081823,163.743509,128.805064,166.3074487,116.852371,117.4644717,97.99640092,119.85559,90.702676,119.9109902,88.77663204,76.71140842,97.33324933,75.940388,99.798782,70.915743,103.611695,70.652458,112.66755
Ng5_18C_M_41210_05.tif,71.5,63.5,60.5,98.5,Will,mel,0.014,60.278834,97.1128,64.796614,131.151964,100.043902,161.135146,161.1999969,178.8000031,267.249527,167.31989,315.692402,116.684281,255.607549,64.542472,123.432037,54.591118,91.456315,75.929864,74.254015,76.030306,66.921504,75.977032,192.0333575,174.8774623,177.586415,147.538165,150.490776,129.779137,103.41677,107.726612,62.431774,90.262537,289.4663567,144.0162971,234.314158,127.467181,191.029602,120.685287,168.922516,117.558011,139.655147,108.037317,118.334578,97.700132,106.963436,97.245374,64.758478,82.859388,302.2411055,117.8317088,255.816274,104.753202,184.844831,93.256451,141.22662,87.584429,123.202407,90.083961,92.741147,82.849496,74,81.59999847,66.840877,76.233573,259.9351341,74.83017515,231.110515,78.355529,167.006169,74.591927,101.175726,80.480993,89.48230263,82.86372493,107.8491685,64.99779778,103.610571,59.607216,71.063374,62.798357,161.7286291,137.174769,165.277826,127.758863,168.2484015,116.813051,118.1491,98.4903105,121.059328,90.983634,121.001258,88.80108573,77.05872534,96.52962454,76.315503,99.189772,71.411773,103.118266,71.483302,114.997127
CN002_25C_F_042310_01.tif,75,38,65,78.5,Will,mel,0.014,64.9,78.4,64.40000153,114.8000031,100.838268,145.541798,157.633323,156.459511,258.798121,152.761163,309.095042,96.636132,254.719506,41.014635,123.960142,32.293191,94.910912,51.167203,77.499717,50.955379,71.749658,51.001367,184.7391627,155.077797,174.339,134.497908,151.533873,114.381021,107.823917,86.849758,67.576639,67.693443,283.9611955,124.6823352,231.85227,109.189555,191.439088,100.147689,169.926457,98.157724,142.176957,86.650336,121.42735,75.83566,110.345368,74.98351,69.62349,59.506041,295.996497,99.21964236,253.18118,85.374058,184.935671,71.732748,142.99671,66.549734,127.569356,69.304693,96.483581,58.903996,82.039288,58.757431,71.557402,51.77039,251.0845664,49.09050399,237.1999969,55.59999847,167.565266,51.898223,103.950157,56.177316,92.47159687,59.06368581,112.8708137,39.97182144,105.474122,35.14016,75.090457,37.638171,155.3767706,118.2420346,163.957983,107.350538,167.2517182,96.42612532,122.4067331,76.99768836,125.361994,70.50353,125.3367719,67.61425032,79.47294642,73.43456274,92.551225,80.012846,92.439277,81.399577,92.794702,102.093929
CN002_25C_F_042310_02.tif,64,44,52,88,Will,mel,0.014,51.88,88.44,50.151541,114.641513,83.182291,154.228971,141.592747,169.765324,256.041167,168.330298,312.29019,117.318526,257.948013,50.263546,120.804932,38.934899,84.091808,58.244136,65.207962,59.366404,60.074292,58.394262,170.9860277,168.8482256,163.946204,147.509403,141.728571,124.288118,95.97765,96.003306,55.11773,76.568324,284.1737872,142.8170571,228.321644,123.734054,185.116508,112.376211,162.289547,109.939246,133.513434,95.826765,111.748493,85.070213,99.58825,84.98838,57.554664,67.632899,298.4388072,116.2133741,254.773168,97.992587,181.061273,81.329223,135.704956,76.231936,119.506538,78.121015,85.847961,65.774434,69.279273,66.434385,59.42022,60.792525,256.699285,61.3970407,224.849399,63.830789,163.233382,59.934375,94.193688,64.898302,84.09749351,66.61720916,104.3308681,47.6960054,98.987007,39.752812,63.844174,44.571362,145.7789141,129.2710513,154.448579,120.241138,159.7693352,107.8872558,117.6212034,88.14794203,120.951976,80.54071,121.1403882,77.00274861,69.07820097,83.31170882,68.682552,85.982767,63.398865,88.859034,64.40000153,100
CN002_25C_F_042310_03.tif,29.5,42.5,15.5,91.5,Will,mel,0.014,14.86,91.49,14.777453,124.908115,54.061012,169.367982,129.559383,187.23172,263.027412,184.679038,327.71909,118.274021,259.919122,46.244175,99.037203,30.856814,54.787104,59.146341,30.873331,58.919567,24.129676,59.046136,168.7861435,186.0300154,157.193001,156.934258,126.761877,134.142449,69.834623,101.777922,18.316512,79.392208,295.0052404,151.8521244,229.902785,133.432318,178.090555,119.665922,150.501539,115.98865,115.087357,101.03914,88.148921,88.840272,73.172684,88.818749,21.209986,69.265048,311.0353736,121.4563797,261.082615,103.824629,171.24025,83.257214,117.206682,76.61557,97.198404,80.784785,55.741246,67.214139,36.421081,68.472018,23.322756,61.870355,264.4608193,60.55598297,245.1999969,65.19999695,149.421819,56.838858,65.779688,65.347709,55.69112898,68.54469734,80.28729297,43.13222693,69.49553,36.223394,28.865563,42.47053,141.2487122,144.9954489,149.530333,131.468113,152.3715597,115.3842123,94.00568126,91.80272482,98.524936,81.498285,97.95400207,78.99472815,36.61868206,87.4758723,37.503296,89.261705,29.979378,92.089352,27.052367,119.789335
CN002_25C_F_042310_04.tif,29,34.5,16.5,82.5,Will,mel,0.014,16.778371,79.126015,15.571346,118.927447,53.707061,159.885826,132.194726,178.09121,264.194643,169.574231,326.142454,104.444842,259.811426,34.982447,97.724617,23.976146,55.27081,48.571999,30.773124,50.753789,24.381341,51.053508,170.0483198,175.0684393,157.926521,145.85265,127.669814,123.544075,70.672279,92.177747,18.977502,71.006148,296.4462797,135.635236,229.881344,119.029368,178.134691,108.340014,151.098522,105.404072,116.40313,89.433225,89.21824,78.769003,73.595779,78.995981,21.80211,60.576826,310.0385563,107.5359574,258.644402,90.515871,170.252198,72.536572,117.386823,67.973574,98.587059,71.275437,56.508104,57.735884,36.91178,59.978604,24.053145,52.26531,262.1684602,48.14989961,248.8000031,54,148.797619,48.318065,65.906659,56.962246,58.77786763,59.61147015,75.98510337,36.570176,69.75201,25.686976,28.93646,34.234608,140.5101621,133.0399866,151.513512,120.224273,153.5021113,104.7389508,97.95182595,82.3051102,101.518647,72.931129,101.365914,69.86166252,36.15803444,78.16232687,36.335453,84.229385,25.357771,87.020419,30.437106,110.73141
CN002_25C_F_042310_05.tif,72.5,46,62.5,82,Will,mel,0.014,61.9,82.36,61.876252,107.108509,88.138939,140.994763,143.491603,155.155135,246.541501,155.894528,301.344739,105.190495,242.583907,47.905932,122.943315,39.493817,88.159993,57.165754,73.24505,59.241417,68.463879,58.730036,174.1448438,155.062735,164.096034,131.705889,142.514037,114.202983,101.384521,89.858445,64.334947,73.594189,272.333679,131.9911734,219.2425,112.830124,180.628192,103.715393,160.09913,100.989122,134.837605,89.207905,114.941093,80.02983,104.081491,79.210737,66.542071,65.648545,286.9937717,108.2691607,242.628621,92.154913,176.379097,76.737296,136.023991,72.086665,121.246703,74.627012,91.779513,64.447259,74.80000305,64,68.798312,57.526075,242.9229226,57.24393633,229.6000061,62.40000153,159.049396,59.496734,99.869808,62.394151,89.76231855,64.9343003,107.8196615,47.30501839,102.6112,41.224781,72.094758,45.658873,148.4966955,119.2423193,156.4446,111.700466,158.6094054,99.56692718,118.3899983,81.88531454,120.898632,76.54035,121.1928987,73.30980873,77.34870801,79.41245825,77.067984,81.752092,72.852175,84.475268,71.19999695,93.19999695
CN003_25C_F_042310_01.tif,48.5,58,37.5,99.5,Will,mel,0.014,36.89,99.41,37.114109,130.721009,72.938025,170.149886,141.401235,186.811425,257.525398,177.270499,322.874231,124.946659,254.283772,57.858356,109.895776,50.088166,71.034211,72.412389,50.203965,71.041074,44.550378,70.857682,172.0648998,183.6032333,162.741973,158.092584,137.300045,135.911755,85.242174,109.968536,39.72216,88.853766,291.7472027,149.8336359,230.394736,134.32279,183.245066,123.97572,158.275449,122.562598,126.827064,107.992928,102.124526,97.970611,88.438706,97.355953,42.199525,79.619953,306.1400526,124.1109219,257.960017,108.428113,176.81474,93.578163,127.827525,88.772337,110.355097,91.112628,72.632196,78.666525,55.006017,79.508401,44.156915,72.324226,256.5667502,69.97543714,242,74,156.894982,71.596893,81.26584,77.095728,72.28726556,79.78089553,95.86888307,58.79506057,84.545019,51.48487,48.014193,57.9471,148.0249667,145.3173517,156.638042,134.225911,159.5204416,121.4696005,109.2377918,100.9795475,112.915218,92.419182,112.727147,89.95987131,55.84111474,96.36116146,53.873675,101.792422,45.99557,104.367311,48.955843,126.823147
CN003_25C_F_042310_02.tif,45.5,54.5,35.5,96,Will,mel,0.014,34.9,96.42,34.79999924,136.8000031,74.743648,170.902961,141.1999969,183.1999969,254.635675,172.842851,317.423714,118.072384,247.633642,56.537221,106.231687,46.292174,69.506349,68.742492,47.231199,67.366833,41.669019,67.99012,170.0926667,179.9450245,160.609032,153.913165,135.444623,132.688047,83.037396,107.087448,37.147339,86.981178,285.3709275,146.0274294,225.662469,131.708039,179.133365,120.620449,154.471545,118.953794,123.289579,103.928405,98.735728,95.080424,85.557008,95.224425,39.464476,77.249203,300.8501847,120.3094172,251.050461,104.084286,171.830815,89.499908,123.811853,85.354412,106.596645,87.063477,69.737017,75.498413,52.910261,75.419075,41.362742,69.276483,248.7098093,66.72161101,222.12643,69.368769,151.843298,68.481363,78.339327,73.517681,69.56781065,76.39261158,91.43773767,55.69753952,80.846707,48.667282,45.061567,53.74142,146.2125862,141.8152749,153.986056,130.25112,156.415315,118.051555,107.9079308,98.42721713,111.650455,88.952699,111.5321047,86.29222636,53.47218353,94.17901518,54.137973,97.82618,43.555988,101.422192,46.824268,122.314196
CN003_25C_F_042310_03.tif,38.5,47.5,28.5,89,Will,mel,0.014,27.971903,89.118008,27.34081,117.232409,58.152083,155.826817,120.109866,177.646895,240.242209,168.381047,311.669872,119.555476,244.405589,50.913168,103.414273,40.298917,60.392198,61.493451,38.768517,60.572921,34.602514,61.26944,166.4937468,173.8865478,153.045074,144.38349,127.08052,125.519334,72.261022,97.82219,30.249574,79.551791,279.8608626,141.106754,216.054388,123.369549,168.987162,113.580307,144.626053,110.837985,114.075094,96.195167,88.996649,87.76758,75.730078,86.258456,32.428127,70.401865,294.3243331,115.0776909,245.314931,99.719445,165.230679,83.414036,115.758847,78.996712,97.949887,80.605059,61.166221,68.373495,43.483865,69.562102,34.657449,61.038716,243.364758,61.55905117,231.6000061,66.40000153,148.098194,62.850201,68.608137,66.63655,60.23786776,69.45625223,90.34360698,47.82989509,76.292975,41.818206,37.891923,47.453923,138.0673898,133.5347352,143.809442,127.994373,149.4588536,110.9080661,99.00341338,91.14614048,102.478978,84.068666,103.1049549,79.85554626,46.23102287,86.57677227,43.564208,91.668739,37.52082,93.923476,38.377982,113.182791
CN003_25C_F_042310_04.tif,53.5,61,43.5,100.5,Will,mel,0.014,42.9,100.39,43.918508,131.205052,83.328615,168.070734,148.811676,179.46371,259.035053,166.196082,315.398747,114.124379,245.83167,56.038203,109.064097,52.353414,75.751779,73.855901,55.835132,74.076571,49.666555,74.000435,177.886177,175.3675001,166.713664,153.065226,142.897829,131.550547,90.480924,109.864767,45.1292,91.69612,286.2911373,141.0037361,228.21669,128.198811,183.571139,119.726136,159.97928,118.82981,129.632198,106.651969,106.086797,97.60212,93.191595,98.061615,47.453502,82.631342,299.7275009,114.0325116,250.913738,101.722895,175.540203,91.630271,129.656842,87.717723,113.384103,90.72351,76.791374,80.875557,60.727082,82.131908,48.9106,76.948659,245.7197321,65.57356059,223.969395,70.037716,156.665458,69.912263,85.42256,79.1282,74.23101745,81.6018841,97.17197735,60.6969519,86.615512,54.752217,52.86958,61.508639,150.79156,138.986952,158.652369,130.102483,160.3317111,117.7001158,112.9856697,100.3821109,116.462676,91.857581,116.1398883,89.55761296,59.98125909,97.65600239,71.701476,102.508505,71.746352,103.851366,73.684738,125.082621
CN003_25C_F_042310_05.tif,54.5,48.5,43,87,Will,mel,0.014,42.89,87.39,43.340111,117.49047,73.896941,153.436957,146.8000031,173.1999969,249.407557,167.436939,311.432382,116.765524,247.782009,52.752777,113.092294,39.662929,74.237347,61.970026,55.60346,62.010336,50.053871,61.990822,170.6725773,170.9334493,161.95312,146.003526,138.148638,123.781633,88.678217,98.191662,45.246928,79.03362,281.0107761,141.6132027,224.800932,125.942123,180.708654,113.706477,157.382852,110.757609,127.55409,97.491997,104.555621,86.315301,91.70771,86.331034,47.658828,70.482335,295.6374747,117.6033691,251.300825,100.187418,174.978299,82.988439,128.600823,77.644028,111.944853,80.03531,76.948588,68.589658,60.520957,69.409788,49.85237,62.705233,249.9886061,63.96241719,237.6000061,67.59999847,156.453898,61.760337,85.012306,66.588521,76.50307931,69.60423051,95.94715216,49.64295918,88.506274,43.424439,54.053563,47.810094,146.4214329,131.7110162,153.724441,122.986469,156.686577,109.5035023,108.0032975,88.44833814,112.46332,81.603954,112.1356762,78.68823727,60.59931099,85.86954062,60.532059,87.59224,54.974936,89.750959,53.59999847,101.1999969
CN004_25C_F_042310_01.tif,41.5,42,31,82.5,Will,mel,0.014,30.904168,82.383327,29.134559,114.78355,66.833208,156.168425,139.222313,168.030892,259.87959,163.823394,321.175049,105.494925,255.851631,43.282119,102.259463,34.437366,65.591971,55.756797,43.262919,57.438926,37.288153,56.847389,172.7937158,166.471084,161.307499,143.199648,134.955876,120.942027,80.843363,94.698013,33.087639,73.649444,292.9343248,132.2640994,229.65228,117.664937,181.155532,107.679256,155.550059,104.950285,122.260082,93.055278,96.917884,81.932592,83.65848,80.964493,35.147283,65.410866,305.2879119,108.0484882,255.765761,92.488286,173.235594,79.270866,122.884593,72.733185,103.743419,75.243104,61.20000076,64,43.59999847,63.20000076,37.646241,55.415037,253.2915757,52.96596285,226.054445,59.436303,152.653581,55.884031,75.347623,61.746751,60.23916721,64.5453566,85.71013156,44.16064133,77.874297,38.868919,40.934167,42.263332,141.4452614,126.9231968,148.945342,115.873044,152.1460457,103.1733533,96.58252912,82.65481673,99.444209,75.393467,99.21471546,73.28338915,48.20276538,80.34373516,59.624284,85.745403,59.044486,88.154522,59.10612,109.71798
CN004_25C_F_042310_02.tif,21,47,10.5,91.5,Will,mel,0.014,10.245725,90.017098,9.003402,125.758372,47.321386,170.20153,126.435273,183.328806,262.83046,181.812522,329.149843,117.113992,257.677605,46.398103,94.045762,38.463256,48.222572,62.677918,22.777016,64.316924,16.790373,63.838509,169.2021905,182.5887527,154.670736,155.097119,124.564754,130.772919,64.185975,103.909997,12.18163,82.273478,296.1435539,149.3132262,230.461303,130.700369,176.141916,118.927978,147.741545,115.053494,111.275073,102.127343,83.111147,90.06166,67.600277,90.456031,14.648603,72.405589,311.7584285,121.1825455,260.090463,104.361802,168.260208,87.450928,111.748471,81.349908,91.04024,84.183929,49.342334,71.834553,24.79999924,70.80000305,16.749116,64.003534,266.6509952,62.75969748,227.412777,65.916045,145.327501,62.923434,59.287789,69.081162,48.38866127,72.65903682,73.66847729,49.35826462,62.595841,43.028898,20.834309,47.662765,136.0640738,140.2007148,141.83898,130.136674,143.5242282,113.0576177,85.81001701,91.92927092,88.319196,84.144095,88.18177111,82.24987206,29.23327849,89.39302956,30.052317,93.475354,19.259735,96.286376,24.959578,120.28853
CN004_25C_F_042310_03.tif,34,45.5,24.5,88,Will,mel,0.014,23.9,88.43,23.138111,121.236535,60.58957,161.524095,137.420513,176.381767,262.807088,169.312709,325.007016,111.624334,260.312411,45.422674,96.991404,37.613639,59.836387,59.959572,36.619651,61.539138,30.324867,60.803071,172.0419608,173.902117,161.436495,147.271867,132.908475,125.108288,75.827521,98.013036,26.088796,79.018176,295.3897329,139.0556709,231.671658,122.331668,180.352936,112.126647,153.849748,109.300109,119.078486,97.438337,92.852156,85.804939,78.563464,85.625055,28.321867,69.415971,309.1505642,111.3835108,258.64713,97.024865,172.36229,82.967748,119.539759,76.862706,100.259851,80.015692,55.20000076,67.59999847,35.20000076,67.19999695,30,60.40000153,258.4562723,56.53595543,227.437591,62.175533,150.513553,60.239615,70.156415,64.720889,54.53181246,68.40652047,83.76580879,46.32761413,72.794909,40.129172,33.8242,45.755941,141.4789761,132.0551338,148.014441,122.014976,151.5792296,107.8684896,95.59470498,87.6158592,98.217252,80.128385,98.15457973,78.22309178,41.76387928,85.07495693,42.109087,89.161082,33.532399,93.449119,37.282276,115.18657
CN004_25C_F_042310_04.tif,33,34,19,75,Will,mel,0.014,19.027254,74.920186,17.362884,107.374964,53.106281,152.477017,124.964195,168.964335,252.932481,173.220182,321.772933,116.979146,256.892258,45.677519,99.992601,29.386567,57.120684,49.636727,33.87315,50.482973,27.917214,48.885302,160.6299711,169.7670921,153.944883,141.585402,126.223764,118.133279,70.874007,89.418955,21.904628,66.49359,287.7693471,144.7569749,225.313181,122.175791,174.606115,109.767619,148.23735,104.893808,114.453444,90.865292,88.616468,77.846727,74.177239,77.016803,24.986768,57.467322,304.8147447,118.0946828,256.137405,99.727311,170.135031,79.32773,116.324491,71.019577,96.886188,72.135871,51.20000076,57.59999847,32.40000153,55.20000076,27.20000076,49.20000076,259.5020305,58.95749319,226.224829,61.847168,149.164108,55.705369,67.521396,55.860168,49.07103712,57.76154704,80.47670965,38.68596445,72.422199,32.933439,32.934584,34.191575,136.8783178,127.2559516,142.31167,119.27501,146.3053951,103.4298605,90.9580256,79.69390781,94.917571,70.643067,94.76358612,70.41137258,36.1850333,73.210902,48.211496,80.57994,47.594116,82.815337,46.18386,104.732873
CN004_25C_F_042310_05.tif,61,8,32,43.5,Will,mel,0.014,32.051623,42.937696,18.423861,76.459645,36.077718,133.284646,104.498618,179.513561,235.049275,230.799732,323.804436,201.226224,289.755675,105.48916,132.124476,28.498162,79.789876,32.807812,55.605294,25.054833,50.194232,21.041444,142.5486696,193.9927809,145.191323,163.55841,125.885067,127.882402,79.080602,77.140514,38.219375,35.493858,281.3122355,215.3598659,226.764019,170.971578,179.234466,138.185736,153.232842,123.57178,124.596409,95.918469,102.791447,72.471389,88.116929,66.515028,44.459732,27.962392,307.724098,194.5167975,266.575847,158.306737,185.016408,105.774962,133.764935,76.369026,112.567753,70.601784,72.80000305,38.79999924,53.20000076,29.60000038,50.383764,20.812698,289.0691674,123.0904348,251.733715,110.259359,174.028005,73.611603,88.856909,42.897049,70.62551714,38.50436772,108.9516006,30.5388255,103.044569,20.720314,60.866485,8.161139,134.2214008,143.36304,142.688858,136.727529,151.7223582,121.017913,103.9184216,74.84865984,108.998087,69.452956,109.6235873,66.96063587,51.0152267,48.5756284,48.778069,53.737119,38.582168,52.3187,34.626122,77.281314
