Line,Temp,Sex,Ind,Pop,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,Csize,Elevation,Lat,Lon
MW38,24C,F,2,MW,0.05719141,-0.11796719,0.21859311,-0.02837953,0.2302382,0.02076326,0.1413556,0.09453319,-0.11749336,0.06805812,-0.18853636,0.05791275,-0.00112666,-0.06445849,0.00229931,-0.01947902,-0.08756725,0.0009713,-0.084261,0.02039891,-0.14369224,0.02387207,-0.16710881,-0.00865181,-0.19407677,-0.01659792,-0.18694419,-0.07195604,-0.15120901,-0.10955655,-0.10106395,-0.12941899,-0.04891848,-0.13399971,0.00061766,-0.12932373,0.0922115,-0.10885761,0.14034595,-0.09163998,0.18456045,-0.06541423,0.22878925,-0.00643543,0.21665313,0.04841294,0.18800409,0.07365184,0.1023415,0.10203421,0.05446845,0.1038592,0.00404249,0.09990984,-0.05993557,0.08971611,-0.15733544,0.0379001,-0.19052089,0.03122358,0.03084639,-0.08665175,-0.05172,-0.043151,-0.10800801,-0.02461351,0.14895543,-0.02400061,0.07637814,-0.01994461,-0.04176736,-0.01142085,-0.13735375,0.00437747,0.17032356,0.02713387,0.1139659,0.03004578,0.05083329,0.03118032,-0.01766295,0.03050413,-0.11077312,0.0217178,0.09124132,0.07936249,0.03993914,0.07214366,-0.01763758,0.06271332,-0.07377074,0.04870844,-0.1511709,0.07286953,0.00545912,-0.04205563,4.44989207,690,-15.62,34.52
MW38,24C,F,3,MW,0.05428642,-0.11656338,0.21821703,-0.0297073,0.23175498,0.02026975,0.14859582,0.09112711,-0.10880717,0.07210385,-0.19421953,0.0538818,-0.00579838,-0.06017478,0.00712538,-0.01816762,-0.08784824,0.00113917,-0.08593619,0.02041252,-0.14509748,0.02223574,-0.16819707,-0.0103011,-0.19372999,-0.02061908,-0.18552582,-0.07218364,-0.15089403,-0.10989898,-0.10022264,-0.12913095,-0.04854467,-0.13181319,0.00046688,-0.12695997,0.09172482,-0.10704892,0.13948697,-0.08988477,0.18365391,-0.06427826,0.23028157,-0.00652975,0.21654586,0.04895169,0.18729668,0.0735865,0.10171776,0.10055701,0.05416113,0.10233556,0.00396406,0.09879364,-0.05990753,0.08897573,-0.15704586,0.03718116,-0.19405376,0.02865348,0.02847791,-0.084386,-0.05382029,-0.04088807,-0.11015388,-0.02435152,0.14932343,-0.02271386,0.07645703,-0.01883941,-0.04174892,-0.00901969,-0.13838205,0.00394472,0.17174791,0.02604604,0.11473863,0.02917766,0.0509315,0.03112665,-0.01830522,0.02986161,-0.11304863,0.02079578,0.09450016,0.07959711,0.04207681,0.07143215,-0.01706467,0.06205167,-0.07469748,0.0478121,-0.14879374,0.07172303,0.00431058,-0.04031296,4.36683034,690,-15.62,34.52
MW38,24C,F,4,MW,0.05099762,-0.11621936,0.21933688,-0.02909776,0.23302106,0.01803783,0.15033455,0.0912847,-0.11100217,0.06952758,-0.19180039,0.05360626,-0.00858188,-0.05926605,0.00359396,-0.01886863,-0.08939801,0.00133695,-0.08699209,0.01895324,-0.14720388,0.02199195,-0.16529049,-0.01059877,-0.19708108,-0.0201444,-0.18319497,-0.0708682,-0.14934683,-0.10788283,-0.09963857,-0.12787478,-0.04810964,-0.13059921,0.00072128,-0.12558559,0.09194842,-0.10643148,0.13989305,-0.08980125,0.18424852,-0.06435411,0.23110093,-0.00630369,0.2169153,0.04954995,0.1874738,0.07404263,0.10197812,0.10138264,0.05439346,0.10299745,0.00426067,0.0988847,-0.05933082,0.08831655,-0.15561755,0.03543978,-0.19372465,0.02673182,0.02587707,-0.08420863,-0.05436828,-0.04045369,-0.10947558,-0.02405722,0.14952174,-0.02263092,0.07631623,-0.01835119,-0.0426988,-0.01056624,-0.13948543,0.00342906,0.17225468,0.02696113,0.11478507,0.03063792,0.05042671,0.03130809,-0.01933072,0.02919207,-0.11444892,0.01990453,0.09831568,0.07909687,0.04493116,0.07187236,-0.01501752,0.0617964,-0.07354487,0.04743967,-0.1490679,0.07061327,0.0011051,-0.04017142,4.132834982,690,-15.62,34.52
MW38,24C,F,5,MW,0.04758131,-0.11495866,0.21965168,-0.03043168,0.2330032,0.01871546,0.14898548,0.09137529,-0.12146772,0.06424386,-0.19336028,0.05469615,-0.00590471,-0.06016292,0.00566799,-0.01876901,-0.08782108,0.00118936,-0.08548093,0.01931611,-0.1421201,0.02258949,-0.16667311,-0.01017153,-0.19299503,-0.02210257,-0.18589828,-0.07186376,-0.14998338,-0.10809087,-0.09997013,-0.12741622,-0.04863216,-0.12851933,-0.00012932,-0.12300889,0.09134233,-0.10603143,0.13995314,-0.0910355,0.18507312,-0.06601227,0.23147086,-0.00657637,0.21659744,0.04962818,0.18684107,0.07371212,0.10164182,0.10180797,0.05399877,0.10385094,0.0037714,0.09971047,-0.05979848,0.08896939,-0.15640405,0.03661022,-0.19323092,0.02749612,0.0248902,-0.0823394,-0.05457289,-0.04001192,-0.10897859,-0.02379391,0.15018782,-0.02446926,0.07741859,-0.01978308,-0.04075712,-0.01102942,-0.13702812,0.00332552,0.17217991,0.0253827,0.11525097,0.02909782,0.05150498,0.03118976,-0.017759,0.03044102,-0.11141032,0.02032692,0.09639065,0.08070609,0.04436286,0.07261586,-0.0142233,0.06254702,-0.07138711,0.04822818,-0.15543029,0.06930217,0.00365082,-0.04049622,4.232359769,690,-15.62,34.52
MW56,24C,F,1,MW,0.05559971,-0.11386481,0.21799562,-0.03047069,0.23358464,0.01660266,0.15533968,0.08931899,-0.11640119,0.06533896,-0.19009946,0.0536759,-0.00106534,-0.06229498,0.00057415,-0.01734392,-0.09088358,7.49E-05,-0.09013207,0.01990037,-0.15354924,0.02145737,-0.17119071,-0.01000436,-0.19535823,-0.02141556,-0.18428429,-0.07118585,-0.14653191,-0.10562776,-0.09750533,-0.12294928,-0.04700298,-0.12762642,0.00154926,-0.12369307,0.09224234,-0.10515999,0.1399707,-0.08904469,0.18421508,-0.06410755,0.23082657,-0.0064855,0.21798734,0.04978564,0.1884142,0.07420768,0.10290319,0.09976567,0.05579627,0.10083744,0.00616332,0.09661244,-0.05685372,0.08659113,-0.15367927,0.0372134,-0.19177205,0.02979255,0.02950067,-0.08275609,-0.05371992,-0.04118506,-0.11035614,-0.02397604,0.14808704,-0.02112863,0.07533125,-0.0160939,-0.04294575,-0.01106696,-0.13903413,0.0029816,0.17184985,0.02628514,0.11357759,0.03054168,0.04829036,0.03229276,-0.02254136,0.03088045,-0.11864594,0.02033095,0.10166167,0.07660822,0.04618434,0.07071958,-0.01613706,0.06140709,-0.07685257,0.04674964,-0.15085001,0.06806044,-0.00025258,-0.04055152,4.677659119,690,-15.62,34.52
MW56,24C,F,2,MW,0.05040161,-0.11504424,0.22031235,-0.02855923,0.23465272,0.01617228,0.1506872,0.09066283,-0.11178495,0.0685617,-0.19199483,0.05370575,-0.00655309,-0.06087561,0.0006736,-0.01779671,-0.09255206,0.00068199,-0.09137478,0.01837849,-0.1449502,0.02110688,-0.16875706,-0.0106087,-0.19548452,-0.02284251,-0.18365752,-0.07140111,-0.14798236,-0.10712867,-0.09868239,-0.12627122,-0.04752141,-0.12923144,0.00106041,-0.12416661,0.09196715,-0.10532711,0.13978128,-0.0890723,0.18417935,-0.06411672,0.23204805,-0.00664925,0.21773621,0.04999616,0.18778606,0.07407411,0.10222367,0.10019754,0.0549082,0.10130457,0.0051004,0.09673286,-0.05807296,0.08628581,-0.15599808,0.03837749,-0.19317431,0.0278333,0.02545075,-0.08337215,-0.05543334,-0.04065652,-0.11081396,-0.02393301,0.14976753,-0.02028844,0.07649498,-0.01577521,-0.04268532,-0.01081999,-0.13948275,0.00281524,0.17253437,0.02627804,0.11460346,0.03068936,0.04969135,0.03239585,-0.02075538,0.03079538,-0.11529072,0.01928427,0.09964287,0.0774825,0.04642796,0.07121951,-0.0133369,0.06177765,-0.07164677,0.04754289,-0.14918866,0.06945575,-0.00095724,-0.03987144,4.524121647,690,-15.62,34.52
MW56,24C,F,3,MW,0.05364314,-0.11346526,0.21789391,-0.02952506,0.23261896,0.01500839,0.15971704,0.08766874,-0.10872265,0.07023869,-0.19106282,0.05088353,-0.00310791,-0.0611234,0.00223856,-0.01646786,-0.08902047,0.00027951,-0.08929536,0.01964727,-0.15087678,0.02026626,-0.17070399,-0.00999136,-0.19615048,-0.02085166,-0.18651456,-0.07288683,-0.14964338,-0.10890351,-0.09938404,-0.12780998,-0.04796374,-0.12952073,0.00053691,-0.12379639,0.09130482,-0.10439101,0.13897288,-0.08809218,0.18326297,-0.06334235,0.23025043,-0.00620725,0.21643119,0.04929015,0.18726703,0.07391633,0.10188227,0.10080775,0.05445668,0.10217483,0.00450518,0.09797926,-0.05886605,0.08747064,-0.15524827,0.03562908,-0.19274417,0.02717678,0.02784034,-0.0822989,-0.05446196,-0.04052902,-0.11054245,-0.02353441,0.14838551,-0.02082323,0.075591,-0.01568512,-0.04261851,-0.00961357,-0.1390896,0.00270389,0.1714639,0.02559558,0.11370982,0.03052651,0.04895895,0.03295945,-0.02140523,0.03190421,-0.1165789,0.01947026,0.10327854,0.07893296,0.04778145,0.07198311,-0.01467584,0.06190376,-0.07544659,0.04668605,-0.14656814,0.06684973,-0.00129962,-0.03909361,4.824611653,690,-15.62,34.52
MW56,24C,F,4,MW,0.05584152,-0.1121702,0.21697405,-0.03040807,0.23356236,0.01252567,0.15864705,0.08828007,-0.11484149,0.06637758,-0.19282637,0.05049761,-0.0031803,-0.06003443,0.0038327,-0.01598827,-0.09154811,0.00029858,-0.09099471,0.01950365,-0.14648043,0.02010663,-0.17006665,-0.01136999,-0.19736841,-0.01628753,-0.18737273,-0.07213483,-0.15008273,-0.10895783,-0.09964344,-0.12573608,-0.04863879,-0.12817189,-0.00012947,-0.12312352,0.0904652,-0.10348941,0.13811721,-0.08745895,0.18252642,-0.06306914,0.23060173,-0.00632301,0.2167027,0.0501798,0.18703301,0.07463908,0.10128559,0.10047919,0.05398451,0.10139647,0.00420322,0.09682599,-0.05890363,0.08617521,-0.15502743,0.03499999,-0.19454348,0.02524958,0.02946361,-0.08111464,-0.05396756,-0.04050275,-0.11043647,-0.02396583,0.1478474,-0.02000261,0.07480322,-0.01510785,-0.04363662,-0.00982337,-0.1403214,0.00255059,0.17225078,0.02537631,0.11443292,0.03086489,0.0495709,0.03317788,-0.02087517,0.03208943,-0.11558319,0.01958875,0.10586438,0.07711704,0.05102242,0.07090909,-0.01065902,0.0617365,-0.07097982,0.04785423,-0.15071465,0.06477293,-0.00021083,-0.03833253,4.743118319,690,-15.62,34.52
MW56,24C,F,5,MW,0.05504784,-0.11532157,0.21856686,-0.0301205,0.23335014,0.01378475,0.15697081,0.08902975,-0.11411988,0.06606731,-0.1911806,0.05110427,-0.00511731,-0.0581215,-0.0011245,-0.0165526,-0.08883328,0.00122161,-0.08831193,0.01956885,-0.15065635,0.02095084,-0.16964478,-0.0105369,-0.19673435,-0.02012187,-0.18401079,-0.07149559,-0.14730238,-0.10600395,-0.09856474,-0.1251765,-0.04758125,-0.13012613,0.00132811,-0.12592341,0.09203479,-0.10557921,0.139477,-0.08846486,0.18371997,-0.06351982,0.23121953,-0.006476,0.21646506,0.04901071,0.1874831,0.0737394,0.10236811,0.10140544,0.05489312,0.10274449,0.00497406,0.09822334,-0.05823777,0.08723943,-0.15457694,0.03582648,-0.19314667,0.02588972,0.02926255,-0.08259523,-0.0538404,-0.03871702,-0.11080259,-0.02245911,0.14828221,-0.02225665,0.075354,-0.01704064,-0.04306956,-0.00972184,-0.13968275,0.00335089,0.1722284,0.02489502,0.11451746,0.03018959,0.04979828,0.03275061,-0.02053095,0.03222803,-0.1157978,0.0199644,0.10147815,0.07852894,0.04641615,0.07220138,-0.0155932,0.06258174,-0.07569199,0.04692576,-0.14947485,0.06474272,-0.0016081,-0.03783455,4.649963623,690,-15.62,34.52
MW63,24C,F,1,MW,0.04803768,-0.1185354,0.21266686,-0.036943,0.22994726,0.01764942,0.14656974,0.09577949,-0.11679295,0.06466267,-0.19461797,0.05432965,-0.00246567,-0.06398727,0.01058939,-0.01991602,-0.07299156,-0.00102405,-0.07012558,0.02205178,-0.14614446,0.02318788,-0.17061386,-0.01067102,-0.20027304,-0.02309761,-0.18651773,-0.07094049,-0.14945157,-0.10408376,-0.10166973,-0.12458033,-0.05052221,-0.13120965,-0.00107597,-0.12747188,0.09076475,-0.10818404,0.13931669,-0.09165854,0.18410419,-0.06557611,0.22887092,-0.00566707,0.21445133,0.04956781,0.18612526,0.07530211,0.10047462,0.10621414,0.05196881,0.10720208,0.00155939,0.1008329,-0.06154698,0.08735649,-0.15831202,0.03533086,-0.19629932,0.02707677,0.02574827,-0.08514841,-0.05497022,-0.0416601,-0.11052635,-0.0247907,0.14652978,-0.02642642,0.07413922,-0.0203122,-0.0425825,-0.00760797,-0.13926391,0.00348538,0.17393567,0.02693019,0.11896475,0.03183603,0.05729605,0.03394948,-0.00954658,0.0308915,-0.103429,0.02194825,0.09365305,0.08442496,0.04162189,0.07437175,-0.01685598,0.06209648,-0.07416966,0.04706205,-0.15314284,0.06872875,0.0065721,-0.04277682,4.424523898,690,-15.62,34.52
MW63,24C,F,2,MW,0.04328369,-0.11661573,0.21444612,-0.03695524,0.23473527,0.0137889,0.14485841,0.09533824,-0.11865621,0.06171591,-0.19319005,0.05433317,-0.00324463,-0.06288989,0.00948536,-0.01841297,-0.07490037,0.00037993,-0.07363278,0.02007615,-0.14954037,0.02150817,-0.16921477,-0.01187964,-0.19861481,-0.02319542,-0.18659643,-0.07099271,-0.1491657,-0.1043871,-0.10083607,-0.12357168,-0.04993652,-0.12860807,-0.00100228,-0.12443803,0.0904142,-0.1056703,0.13864169,-0.08951245,0.1837174,-0.0646855,0.23274655,-0.00632679,0.21605844,0.05091024,0.18640418,0.07562425,0.10069359,0.10463308,0.05264908,0.10577254,0.00244057,0.10006098,-0.06067099,0.08727474,-0.15676577,0.03429995,-0.1950968,0.02708265,0.02316995,-0.08304446,-0.05542219,-0.04042709,-0.10963149,-0.02451578,0.14772743,-0.02684581,0.07532407,-0.02001086,-0.0412344,-0.00723687,-0.1384061,0.00261635,0.17684815,0.02580666,0.12054954,0.03191439,0.05726763,0.03421885,-0.01140076,0.03120338,-0.10669395,0.02072448,0.09365928,0.08228496,0.04073245,0.07404676,-0.01833475,0.06172114,-0.0760173,0.0459891,-0.15352395,0.06847173,0.00587638,-0.0415743,4.420564472,690,-15.62,34.52
MW63,24C,F,3,MW,0.04947079,-0.11722373,0.21370416,-0.03577016,0.23091449,0.01625823,0.14508874,0.09495379,-0.11738622,0.06443659,-0.19566932,0.05346236,0.00118428,-0.0640383,0.00911312,-0.01949547,-0.07074452,-0.00131913,-0.06965777,0.02063085,-0.14790193,0.02325311,-0.16892599,-0.01020246,-0.19927173,-0.02277445,-0.18881376,-0.07171634,-0.15072214,-0.10520761,-0.10196507,-0.12376568,-0.05100323,-0.12959067,-0.00175626,-0.12606604,0.09023531,-0.10790117,0.13885271,-0.09159429,0.18368662,-0.06565823,0.22939186,-0.00605102,0.21475115,0.04954069,0.18588527,0.07474913,0.10037124,0.10486094,0.05209896,0.10618314,0.00169885,0.10045742,-0.06163195,0.08771625,-0.15893947,0.03695962,-0.19688415,0.02775327,0.02787305,-0.08393655,-0.05254496,-0.04166444,-0.10772173,-0.02531492,0.14716643,-0.02594633,0.0745832,-0.02015742,-0.04235019,-0.00676681,-0.13936645,0.00436639,0.1746906,0.02672055,0.11921077,0.03225621,0.05689588,0.03449475,-0.01049641,0.03043921,-0.10586492,0.02180084,0.09283437,0.08209389,0.04058627,0.07292633,-0.01816447,0.06167532,-0.07552424,0.04673281,-0.15452773,0.06983691,0.00754647,-0.04239736,4.471162423,690,-15.62,34.52
MW63,24C,F,4,MW,0.04820223,-0.11771257,0.21565653,-0.03473085,0.23279705,0.01737586,0.14394963,0.09422936,-0.11876153,0.06325145,-0.19464276,0.05378087,-0.00524652,-0.06174711,0.00842094,-0.01889572,-0.07408872,-0.00147195,-0.07251114,0.02175752,-0.14434604,0.02288949,-0.17001383,-0.01116126,-0.2006074,-0.02313279,-0.18502978,-0.0697865,-0.14856935,-0.10323056,-0.10135548,-0.12442153,-0.05027804,-0.13002276,-0.00113702,-0.1262992,0.09057805,-0.10771229,0.13890343,-0.09114399,0.18363216,-0.06547116,0.23133081,-0.00671006,0.21557149,0.04966819,0.18607138,0.07428517,0.10067844,0.1035098,0.05268532,0.10505814,0.00239281,0.09983596,-0.06092972,0.08760407,-0.15754003,0.03565533,-0.1967305,0.02685964,0.02517092,-0.08450323,-0.05553662,-0.04095347,-0.11113683,-0.02500442,0.14827133,-0.02510686,0.07528013,-0.01956383,-0.04240947,-0.00731019,-0.13995869,0.00306894,0.1755436,0.02656115,0.119883,0.03158886,0.05742668,0.03401381,-0.01032562,0.03119784,-0.10489569,0.02121521,0.09240197,0.08282372,0.04091333,0.07396974,-0.01690973,0.06246516,-0.07313263,0.04682597,-0.15420113,0.06794189,0.00453305,-0.04134084,4.388533219,690,-15.62,34.52
MW63,24C,F,5,MW,0.04865528,-0.11678067,0.21311728,-0.03577166,0.23028748,0.01630969,0.15001135,0.09331399,-0.11698692,0.06584174,-0.19482011,0.05494666,0.00124638,-0.06488486,0.01034281,-0.01912405,-0.07444055,-0.00087437,-0.0729827,0.02219306,-0.14752158,0.0230908,-0.16934067,-0.01133713,-0.19917973,-0.02514389,-0.18880772,-0.07242847,-0.15057908,-0.106078,-0.10171054,-0.12466242,-0.05061151,-0.13043007,-0.00136187,-0.12627865,0.09013721,-0.10650787,0.13829592,-0.08976493,0.18307842,-0.06435458,0.22938464,-0.00546593,0.21343679,0.04946089,0.18497392,0.07477463,0.09988671,0.10540653,0.05158566,0.10670659,0.00119693,0.10082906,-0.0620831,0.08799297,-0.1589028,0.03623194,-0.19625274,0.02862777,0.02733663,-0.08368501,-0.05286187,-0.04215404,-0.10755094,-0.02507995,0.14656757,-0.02691485,0.07415614,-0.02097532,-0.04245679,-0.00712075,-0.13943512,0.00289402,0.17382708,0.02616775,0.11837162,0.03125471,0.05615858,0.03368464,-0.01141705,0.03151916,-0.10602447,0.02158106,0.09632385,0.08244444,0.04326773,0.07370441,-0.01638823,0.0626217,-0.07460303,0.04763884,-0.15325264,0.06925922,0.00792579,-0.04267882,4.665071046,690,-15.62,34.52
MW11,24C,M,1,MW,0.04902461,-0.11540802,0.21968576,-0.03724653,0.23860506,0.01513762,0.13815752,0.09782593,-0.11692931,0.06178864,-0.19201507,0.0499156,-0.0076186,-0.05544853,-0.00101307,-0.01734266,-0.09048463,0.00172381,-0.0892056,0.01733327,-0.14692786,0.01943352,-0.17142858,-0.0105049,-0.19743945,-0.01929133,-0.18085169,-0.06724333,-0.14448448,-0.10021145,-0.09710674,-0.11859474,-0.04712279,-0.12298039,0.00141671,-0.1208053,0.09344981,-0.10819491,0.14301661,-0.09431632,0.18868357,-0.06852169,0.2358759,-0.00791848,0.22168113,0.05097786,0.19144282,0.07576349,0.1050483,0.10328906,0.05730364,0.1037731,0.00752607,0.09751221,-0.05508697,0.08476796,-0.15212056,0.03660384,-0.19392829,0.02550578,0.02641785,-0.08012837,-0.05661529,-0.03553155,-0.11351501,-0.0197725,0.1495687,-0.02366395,0.07609567,-0.0159174,-0.0430217,-0.00988649,-0.14025338,0.00350307,0.17618688,0.02617899,0.11767214,0.03151762,0.05199431,0.03340773,-0.01927702,0.03077475,-0.11527487,0.01803392,0.08999382,0.07727966,0.0388369,0.06688114,-0.01860905,0.05510895,-0.0750072,0.04077199,-0.15112726,0.06121469,-0.0012193,-0.03709538,3.214551346,690,-15.62,34.52
MW11,24C,M,2,MW,0.0476382,-0.11382931,0.21952809,-0.03611485,0.23769608,0.01537368,0.14331821,0.0951352,-0.1189181,0.06146098,-0.19430841,0.05035336,-0.00789918,-0.05636655,0.00061492,-0.01843609,-0.0892541,0.00126743,-0.0885023,0.01779134,-0.1405385,0.02039743,-0.17450406,-0.01045909,-0.19848239,-0.02298012,-0.18129498,-0.06822098,-0.14474867,-0.1010604,-0.09757488,-0.12033696,-0.04745634,-0.12401267,0.00094,-0.12035113,0.09249027,-0.10578625,0.14144052,-0.09187601,0.18726797,-0.06744705,0.23518383,-0.00745283,0.22010929,0.05130101,0.18974582,0.07569272,0.10349841,0.1018901,0.05605164,0.1022702,0.0064032,0.09644073,-0.05626938,0.0844327,-0.15361027,0.03693518,-0.19565885,0.02662715,0.0242062,-0.07971144,-0.05843099,-0.03573593,-0.11526784,-0.02008047,0.14950428,-0.02383899,0.07586618,-0.01688121,-0.04351356,-0.00998101,-0.14106652,0.00318635,0.17597032,0.02673667,0.11793191,0.03182143,0.05280874,0.03342947,-0.01783794,0.0309154,-0.11301399,0.01814428,0.09394914,0.0781308,0.04315877,0.06839094,-0.013991,0.05749593,-0.06993712,0.0433244,-0.15303923,0.06020889,-0.00020339,-0.03819444,3.288239105,690,-15.62,34.52
MW11,24C,M,3,MW,0.04713059,-0.11393273,0.22041691,-0.03530257,0.23810901,0.01560616,0.14526269,0.09306772,-0.11779605,0.06358421,-0.19309081,0.04935973,-0.00206116,-0.05792307,0.00478941,-0.01662899,-0.08688441,0.00069485,-0.08628199,0.01717064,-0.15201062,0.01925437,-0.17320431,-0.01148056,-0.19860053,-0.02173664,-0.18123741,-0.06703423,-0.14481461,-0.09963041,-0.09752117,-0.117241,-0.04787907,-0.12171181,0.00037364,-0.1196499,0.09176186,-0.10578621,0.14061463,-0.09194444,0.18631726,-0.06761948,0.23583227,-0.00848217,0.21920487,0.05031806,0.18872696,0.07404914,0.10346938,0.10132052,0.05615468,0.10273159,0.00646223,0.09774848,-0.05624004,0.08629119,-0.15239943,0.03668047,-0.19499757,0.02475533,0.02574264,-0.07947042,-0.05604428,-0.03646046,-0.11251059,-0.02249254,0.15087453,-0.02338971,0.0772434,-0.01597256,-0.0421746,-0.00933389,-0.14005496,0.0020176,0.1765405,0.02527984,0.11803692,0.02989905,0.05242681,0.03175785,-0.01875998,0.02946583,-0.11581979,0.01783806,0.0926053,0.07806018,0.0393752,0.06934059,-0.02034865,0.05818401,-0.07855922,0.04282457,-0.15268548,0.0638326,0.00450502,-0.03790887,3.551162005,690,-15.62,34.52
MW11,24C,M,4,MW,0.0424597,-0.11395955,0.22074369,-0.03478731,0.23865892,0.01319479,0.146846,0.09372325,-0.11835876,0.06325516,-0.18971861,0.05122663,-0.00760643,-0.05793937,-0.00020252,-0.01708326,-0.09100186,9.62E-05,-0.08627434,0.01731292,-0.15112773,0.01842058,-0.17053333,-0.01101878,-0.1954383,-0.02288973,-0.18254583,-0.06895108,-0.14516994,-0.1015906,-0.09744066,-0.12036549,-0.04726297,-0.12407721,0.00104049,-0.12014146,0.09218524,-0.1043374,0.14066985,-0.09000791,0.1863338,-0.06629327,0.23626576,-0.00771393,0.21939932,0.05098227,0.18915015,0.07511039,0.10354751,0.10210426,0.05614684,0.10337134,0.00635043,0.09863368,-0.05661212,0.08752565,-0.15277405,0.03681834,-0.19170387,0.02550138,0.02237717,-0.07928441,-0.05789801,-0.03733991,-0.11261712,-0.02165055,0.15004597,-0.02308112,0.07680117,-0.01611445,-0.04213133,-0.01136174,-0.13916462,0.00149065,0.17718164,0.02581607,0.11853582,0.03115314,0.05273713,0.03246639,-0.0186122,0.03008288,-0.11554905,0.01683311,0.09533604,0.0783817,0.04174799,0.07005113,-0.01827901,0.05855635,-0.07639655,0.04189429,-0.15137246,0.06406908,0.00123103,-0.03808305,3.442135318,690,-15.62,34.52
MW28,24C,M,1,MW,0.04751838,-0.11416577,0.22146924,-0.03191249,0.23697859,0.01633699,0.15206187,0.09184161,-0.11988428,0.06151425,-0.18977676,0.05246257,-0.01074,-0.05453122,-0.00166524,-0.01720607,-0.09111944,0.00058971,-0.08969609,0.01757089,-0.15221832,0.02014434,-0.17104897,-0.00998264,-0.19491564,-0.02391313,-0.18139055,-0.06993328,-0.14354496,-0.10198112,-0.09566309,-0.11942112,-0.04582346,-0.12346268,0.00239386,-0.12041995,0.09354226,-0.10550609,0.14204702,-0.0909223,0.18719091,-0.06620315,0.23454228,-0.007027,0.21999098,0.0507794,0.1899705,0.0750971,0.10422165,0.10086452,0.05704417,0.1016434,0.00748099,0.09674047,-0.05529694,0.08596292,-0.15202114,0.03713391,-0.19202671,0.02596324,0.02435861,-0.07963007,-0.05795028,-0.03585102,-0.11421753,-0.02048054,0.15028021,-0.02370965,0.07713037,-0.01751799,-0.04180096,-0.01080322,-0.13866175,0.00306427,0.17451457,0.02546676,0.11578334,0.02909467,0.0500371,0.02994591,-0.02125444,0.02831459,-0.1179099,0.01843782,0.09724483,0.07909028,0.04327681,0.06876708,-0.01750287,0.05683046,-0.07750766,0.0435472,-0.15198813,0.06398161,-0.00345342,-0.03660545,3.547959501,690,-15.62,34.52
MW28,24C,M,2,MW,0.04418086,-0.11352215,0.22034483,-0.0349875,0.23964449,0.01505474,0.14724542,0.09421459,-0.11996274,0.06051805,-0.19001148,0.05047941,-0.01057277,-0.05656749,-0.00169352,-0.01672109,-0.0920361,0.00055982,-0.09072397,0.01749834,-0.14422855,0.01985632,-0.16975706,-0.01146244,-0.19785967,-0.02107176,-0.18177018,-0.06875373,-0.14481981,-0.10165916,-0.09712619,-0.12033273,-0.04696602,-0.12380623,0.00133837,-0.11990478,0.09252032,-0.10417762,0.14095002,-0.08969334,0.18649603,-0.06586748,0.23665066,-0.00758701,0.22083138,0.05222622,0.19005129,0.07633157,0.10367069,0.10174368,0.05634425,0.10221651,0.0067138,0.09685476,-0.05602823,0.08538464,-0.15210856,0.03556447,-0.19278577,0.02518646,0.0218034,-0.08000291,-0.05851204,-0.03770717,-0.11349479,-0.02286648,0.14984734,-0.02246867,0.07630862,-0.01640748,-0.04288346,-0.01090568,-0.14002242,0.00233586,0.17663761,0.02541066,0.11800385,0.02963502,0.05231596,0.03038447,-0.01888395,0.02863653,-0.11444629,0.01823414,0.09561381,0.07887712,0.04348069,0.069544,-0.01514699,0.05863829,-0.07260074,0.04453468,-0.15273036,0.06391824,-0.00382201,-0.03736567,3.730794229,690,-15.62,34.52
