LineID,Pop,Line,Ind,Sex,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,Csize,Elevation,Lat,Lon
RG028,RG,28,4,F,0.05412365,-0.1073549,0.22504632,-0.02883282,0.23692312,0.01314101,0.1567942,0.08319686,-0.11640864,0.05891838,-0.18832508,0.04771175,0.00206112,-0.05752516,0.00439336,-0.01606303,-0.08377073,0.00190467,-0.08425081,0.01922334,-0.14326973,0.02260311,-0.16841923,-0.00993302,-0.19086373,-0.02022023,-0.17341658,-0.06695254,-0.13736313,-0.0993339,-0.09096001,-0.11544042,-0.04277308,-0.11912746,0.00386419,-0.11550497,0.09287641,-0.09920814,0.14052777,-0.08553309,0.18502132,-0.0646037,0.23522013,-0.00946374,0.21787044,0.04640732,0.18809415,0.06928217,0.1042895,0.0936724,0.05798311,0.09481845,0.00864766,0.09073075,-0.05291676,0.08160881,-0.1484101,0.03619761,-0.18967765,0.02775535,0.0316692,-0.07606234,-0.05034833,-0.03770696,-0.10704948,-0.02052842,0.15461516,-0.02214881,0.08145756,-0.0170888,-0.03755748,-0.00825349,-0.13495101,0.00346743,0.17633357,0.02379755,0.1185892,0.02834212,0.05369138,0.02992565,-0.01656414,0.02944551,-0.11098819,0.02061312,0.1020171,0.07361887,0.04888118,0.06600724,-0.01087426,0.05652009,-0.06933473,0.04414645,-0.14940534,0.05871847,0.00655828,-0.03712468,4.531191766,295,-15.62,34.52
RG028,RG,28,5,F,0.05221624,-0.10962901,0.22371921,-0.03135143,0.23552538,0.01829452,0.15209984,0.08682339,-0.11398509,0.05867728,-0.18580017,0.04825841,0.00409594,-0.06035889,0.00676407,-0.01535522,-0.08458739,0.00350548,-0.08191696,0.0195602,-0.14317007,0.0220939,-0.16677677,-0.00610009,-0.18929142,-0.01775148,-0.17532248,-0.06757773,-0.13944724,-0.10077161,-0.09258028,-0.11862309,-0.04365052,-0.12141656,0.00332057,-0.11728834,0.0930609,-0.10155845,0.141147,-0.08784906,0.18582134,-0.06614535,0.23498145,-0.0097942,0.21869488,0.04633202,0.18917259,0.07013764,0.10464361,0.09603967,0.05783197,0.09688054,0.0082044,0.09190589,-0.05342814,0.08116157,-0.1486187,0.03428688,-0.18728982,0.03045517,0.03034432,-0.07885227,-0.05015153,-0.03948736,-0.10570368,-0.02006186,0.15396962,-0.02397083,0.08118306,-0.01786806,-0.03717848,-0.00787645,-0.13422926,0.00383035,0.17548369,0.0263039,0.11814466,0.02921465,0.05380332,0.02978066,-0.01588226,0.02924164,-0.11002832,0.02038226,0.09843639,0.07627659,0.04627776,0.06692163,-0.01242629,0.05594365,-0.07019193,0.04384612,-0.14668897,0.05832171,0.00811449,-0.03825916,4.448254611,295,-15.62,34.52
RG028,RG,28,6,F,0.04884355,-0.10709248,0.22432173,-0.0299785,0.2386821,0.01552698,0.15771336,0.08386671,-0.11595813,0.05776494,-0.1866572,0.04629942,0.00235277,-0.05849522,0.00627279,-0.01653221,-0.08679258,0.00110525,-0.08575691,0.01798705,-0.1424322,0.02174944,-0.16719983,-0.01070381,-0.19366514,-0.01832339,-0.17386209,-0.06533321,-0.13792108,-0.09757094,-0.09164445,-0.11350046,-0.04361304,-0.11674474,0.00299756,-0.11350084,0.09239853,-0.09913407,0.14025363,-0.08607426,0.18476305,-0.06496985,0.23586429,-0.01023925,0.21984325,0.04783531,0.18916429,0.0704178,0.10466753,0.09404909,0.05833429,0.09493545,0.00903434,0.09056075,-0.05236822,0.0807733,-0.14740555,0.03527232,-0.18861942,0.02820512,0.02871526,-0.07565749,-0.0509861,-0.03824937,-0.10599265,-0.02124635,0.15428789,-0.02254833,0.0813105,-0.01725392,-0.03741775,-0.00960729,-0.13465136,0.00139513,0.176995,0.02489024,0.118879,0.02894648,0.05359467,0.03009257,-0.0170495,0.02869205,-0.11147552,0.0198708,0.10271394,0.07462463,0.04947838,0.06717645,-0.01038902,0.05767018,-0.06888594,0.04492983,-0.1482769,0.0568976,0.0067726,-0.03802303,4.347987053,295,-15.62,34.52
RG028,RG,28,7,F,0.05188689,-0.11016853,0.22337464,-0.02966831,0.23713269,0.01581471,0.15595111,0.0845884,-0.11510555,0.05792549,-0.18445133,0.04892699,0.00249185,-0.0602204,0.00552788,-0.01524419,-0.08736167,0.00094961,-0.08791771,0.02001007,-0.14049629,0.02307606,-0.16707637,-0.00750246,-0.19178557,-0.0174242,-0.17259929,-0.06629398,-0.13843463,-0.10030368,-0.09197466,-0.11909668,-0.04292986,-0.12275582,0.00408427,-0.11851371,0.09326596,-0.10085615,0.14069056,-0.08580712,0.18452814,-0.06356003,0.23532552,-0.00952716,0.21858357,0.04647714,0.18866482,0.0694924,0.10465252,0.09560726,0.0579531,0.09697326,0.00834209,0.09236585,-0.05327206,0.08176831,-0.14774963,0.0334404,-0.18666712,0.02888122,0.03174716,-0.07722521,-0.05104511,-0.04074992,-0.10680492,-0.02147339,0.15362175,-0.0213971,0.08103487,-0.01614525,-0.03711645,-0.00840653,-0.13370709,0.00325207,0.17495279,0.02371834,0.11706674,0.02790394,0.05202774,0.03007156,-0.01842931,0.03015917,-0.11194169,0.02118449,0.1014855,0.07526362,0.04892103,0.06749692,-0.01018204,0.058023,-0.06806012,0.04586715,-0.14694028,0.05906311,0.00624124,-0.03837225,4.468487147,295,-15.62,34.52
RG028,RG,28,8,F,0.04953756,-0.10704594,0.22254744,-0.03364355,0.23939007,0.01285126,0.1548332,0.08549229,-0.11525077,0.05836677,-0.18648216,0.04526732,0.0042213,-0.05876618,0.00387079,-0.0149754,-0.08594862,0.00045468,-0.08551921,0.01911621,-0.14146235,0.01942052,-0.16756893,-0.00893338,-0.19232582,-0.01947962,-0.17263861,-0.06461139,-0.13720878,-0.09647196,-0.09166237,-0.11386873,-0.04358099,-0.11694425,0.00311045,-0.11333708,0.09287524,-0.09966872,0.14114656,-0.08731389,0.18606975,-0.06603497,0.2365347,-0.00979205,0.21997534,0.04818383,0.18926455,0.07072511,0.10475229,0.09541559,0.05819551,0.09671862,0.00866341,0.09246582,-0.05294355,0.08233616,-0.14709471,0.03401222,-0.19082783,0.02673826,0.02971099,-0.07531549,-0.05043305,-0.03835501,-0.10587864,-0.02198629,0.15270558,-0.02368902,0.08011523,-0.01598813,-0.03818034,-0.00857147,-0.1351441,0.00222365,0.17804707,0.02370486,0.11985898,0.02879776,0.05440532,0.0310755,-0.01652317,0.03033476,-0.11129249,0.01905393,0.10062921,0.07460978,0.0479887,0.06651599,-0.01123807,0.05666654,-0.06918898,0.04399064,-0.14789176,0.05683414,0.00724111,-0.03709328,4.406815686,295,-15.62,34.52
RG028,RG,28,9,F,0.05010214,-0.11048203,0.2219908,-0.03188599,0.2372806,0.01356328,0.15580285,0.08609555,-0.11685374,0.05681157,-0.18419351,0.04818267,0.00314671,-0.06082307,0.00588386,-0.01540843,-0.08875044,0.00238914,-0.08713072,0.019697,-0.14004066,0.02301496,-0.16545622,-0.00694078,-0.1884738,-0.01877513,-0.17281899,-0.06577326,-0.13735168,-0.09768605,-0.09208512,-0.11679988,-0.04340295,-0.12155502,0.00365197,-0.11796014,0.09314708,-0.10136869,0.14089311,-0.08680832,0.18505981,-0.0646156,0.23503658,-0.00936803,0.21892007,0.04722105,0.18912963,0.07083715,0.10449868,0.09650517,0.05771141,0.09741063,0.00809729,0.09257428,-0.05351213,0.08192123,-0.14855062,0.03463821,-0.19134811,0.02593457,0.03008482,-0.07859231,-0.05026521,-0.04044633,-0.10526404,-0.02152288,0.15249771,-0.02335426,0.0802091,-0.01704193,-0.03747865,-0.00895543,-0.13383446,0.00240583,0.17586215,0.02557138,0.11791547,0.03019509,0.05285497,0.0314331,-0.01756901,0.03044385,-0.1111143,0.0211476,0.10202627,0.07590646,0.04956879,0.06806598,-0.00940332,0.05815373,-0.06697795,0.0450772,-0.14778469,0.05841921,0.0057735,-0.03874233,4.456767681,295,-15.62,34.52
RG028,RG,28,10,F,0.05028684,-0.11052329,0.22252373,-0.03171096,0.23604293,0.01424363,0.15843936,0.08475377,-0.11767293,0.05782002,-0.18389953,0.04599836,0.00160448,-0.0596799,0.00512599,-0.01600924,-0.08831361,0.00142055,-0.08760676,0.01968935,-0.13984792,0.02064485,-0.16761026,-0.00874565,-0.19304613,-0.02011904,-0.17231261,-0.06499032,-0.13615507,-0.09567028,-0.09089479,-0.11283653,-0.04298523,-0.11893835,0.00398002,-0.11693681,0.09371548,-0.10207264,0.14177701,-0.08808188,0.18618003,-0.06571312,0.23444048,-0.0090646,0.21853423,0.04644461,0.18918819,0.07007593,0.10518773,0.09655113,0.05845821,0.09814887,0.00877191,0.09407404,-0.05303195,0.08405809,-0.14715965,0.03462156,-0.1881182,0.02558089,0.02976378,-0.07832205,-0.05112274,-0.0392351,-0.10698286,-0.02138314,0.15283888,-0.02398089,0.08059849,-0.01795385,-0.0369123,-0.00981365,-0.133289,0.00078141,0.17444335,0.02495219,0.11669314,0.029777,0.0517932,0.03169401,-0.01849391,0.030577,-0.11173452,0.02015172,0.10326907,0.07649131,0.0502669,0.0687884,-0.00931615,0.0589187,-0.06767029,0.0464615,-0.14885,0.05915806,0.00611344,-0.03833375,4.337288557,295,-15.62,34.52
RG028,RG,28,11,F,0.0504049,-0.10773839,0.2243339,-0.03299199,0.23899671,0.01784103,0.15315949,0.08498812,-0.11727133,0.05667279,-0.18519689,0.04646849,0.003154,-0.05739557,0.00582421,-0.01596873,-0.08777552,0.00352123,-0.08657979,0.01800196,-0.14115773,0.0213223,-0.16857824,-0.00880411,-0.19370264,-0.01948097,-0.17193148,-0.06477351,-0.13724533,-0.09765683,-0.0912603,-0.11478335,-0.04305238,-0.11805558,0.00362637,-0.11451909,0.09309047,-0.09981378,0.14104751,-0.08669033,0.18582223,-0.06573257,0.23777615,-0.01059583,0.21977392,0.04729214,0.18923685,0.06976524,0.1050468,0.09423063,0.058639,0.09555694,0.00920518,0.09151365,-0.05235412,0.08186685,-0.14690729,0.03454452,-0.18709481,0.02935588,0.03095518,-0.07461067,-0.05129285,-0.03800992,-0.10743267,-0.02097152,0.15416829,-0.02397866,0.08123473,-0.01679547,-0.03752749,-0.00870431,-0.13482624,0.00315247,0.17677197,0.02493992,0.11856848,0.02801379,0.05322678,0.02918221,-0.01753047,0.02883349,-0.11171759,0.01966574,0.09959528,0.07436844,0.04746016,0.06590565,-0.01122141,0.05590574,-0.06886721,0.04422373,-0.14865268,0.05782778,0.00727453,-0.03711388,4.248615089,295,-15.62,34.52
RG028,RG,28,12,F,0.0520307,-0.10902028,0.22162466,-0.03269788,0.23646008,0.01347291,0.15823175,0.08379697,-0.11450688,0.05863344,-0.1882664,0.04607301,0.00233427,-0.05685324,0.0067853,-0.01524548,-0.08511419,0.00255199,-0.08464652,0.01911634,-0.14382225,0.02144212,-0.16798919,-0.01063196,-0.19322012,-0.02134015,-0.17096566,-0.06469622,-0.13594429,-0.09655782,-0.09057386,-0.11353321,-0.04263333,-0.11783914,0.00408422,-0.1153469,0.09367148,-0.10152903,0.14169937,-0.08806752,0.18595789,-0.06574733,0.2344371,-0.00945641,0.21866515,0.04625656,0.18903971,0.0694794,0.10517094,0.09523397,0.05864767,0.09668449,0.00916254,0.09250174,-0.05238144,0.08240725,-0.14632495,0.03365539,-0.18965005,0.02724345,0.03166227,-0.07605279,-0.0500513,-0.03667954,-0.10653448,-0.01951291,0.15236031,-0.02360575,0.07946039,-0.01618764,-0.03898587,-0.00760383,-0.13673556,0.00143992,0.17564019,0.02359479,0.11800879,0.0289991,0.05315359,0.03188857,-0.01714314,0.03036461,-0.11137461,0.02020694,0.10273094,0.07494477,0.0491538,0.06751513,-0.01108015,0.05786537,-0.06985325,0.04469016,-0.14819868,0.05743358,0.00835142,-0.03653716,4.31110767,295,-15.62,34.52
RG028,RG,28,13,F,0.05172608,-0.10840089,0.22427022,-0.0296348,0.23759849,0.01648055,0.156125,0.08487812,-0.11288475,0.05918854,-0.18476282,0.04824921,0.00079345,-0.05860602,0.00055935,-0.01585486,-0.08747208,0.00221734,-0.08492075,0.01894995,-0.14051,0.02223165,-0.16878478,-0.01095818,-0.19284607,-0.01764633,-0.17372344,-0.06640469,-0.13748252,-0.09808382,-0.09164434,-0.11592586,-0.04318446,-0.11967014,0.00364316,-0.11586503,0.09314021,-0.10019445,0.14097401,-0.08639688,0.18531506,-0.06472395,0.23552998,-0.00960885,0.21955617,0.04735803,0.18935924,0.07043079,0.10480047,0.09467582,0.05828737,0.09547452,0.00883636,0.09091016,-0.05272541,0.08088602,-0.14810304,0.03511476,-0.18921075,0.02695294,0.03067355,-0.07623622,-0.05169874,-0.04006552,-0.10780431,-0.02276522,0.15337007,-0.02223203,0.08056257,-0.01631531,-0.03811998,-0.00973431,-0.13495331,0.00238045,0.17617222,0.02420098,0.11850838,0.02825484,0.05371321,0.03043745,-0.01645569,0.02946735,-0.11011148,0.02045107,0.10209018,0.07454635,0.04944701,0.06705011,-0.00977174,0.05770531,-0.06767385,0.04528359,-0.14557245,0.05824042,0.00392156,-0.0374558,4.267432839,295,-15.62,34.52
RG028,RG,28,14,F,0.05488122,-0.10860646,0.21998886,-0.03330709,0.2328702,0.0119839,0.1613443,0.08364041,-0.11706269,0.05998396,-0.18817237,0.04868691,0.00666003,-0.06006709,0.00722121,-0.0150457,-0.08390614,0.00216649,-0.08267502,0.02104652,-0.14341718,0.02177469,-0.16774004,-0.01094873,-0.18992265,-0.0211329,-0.17421716,-0.06658952,-0.13867297,-0.09923037,-0.09248606,-0.11720438,-0.04382289,-0.12043502,0.00307289,-0.11652319,0.09280693,-0.10132195,0.14093867,-0.08781048,0.1854555,-0.06571958,0.23206806,-0.00868299,0.21584185,0.04492318,0.18776854,0.0694375,0.10424132,0.09779689,0.05721791,0.09919702,0.00741382,0.09438847,-0.0543861,0.08369814,-0.14995726,0.03642457,-0.19068653,0.02519569,0.03311166,-0.07745547,-0.04834451,-0.03924251,-0.10480351,-0.02181653,0.15147237,-0.0246486,0.07981053,-0.01697018,-0.03678861,-0.00793425,-0.13284549,0.00153154,0.17340147,0.02291287,0.11655753,0.02876735,0.05259619,0.03228978,-0.01683937,0.03147097,-0.11034243,0.02118409,0.10488093,0.0783981,0.05083895,0.06984198,-0.00954682,0.05823798,-0.06886585,0.04511699,-0.14973243,0.05983646,0.00988168,-0.03787366,4.647772358,295,-15.62,34.52
RG028,RG,28,15,F,0.04955461,-0.10960377,0.22382177,-0.02869346,0.23740538,0.01754441,0.15681686,0.08427913,-0.11537424,0.05825335,-0.18726457,0.04681527,0.00208215,-0.05945069,0.00462175,-0.01607496,-0.08719575,0.00212338,-0.08588109,0.01958199,-0.14325837,0.02192585,-0.16827152,-0.00895552,-0.19009011,-0.01767049,-0.17145886,-0.06480976,-0.1363883,-0.09710889,-0.09076058,-0.11457416,-0.04262641,-0.11896699,0.00410815,-0.11611211,0.09338512,-0.10107331,0.14112957,-0.08728302,0.18510953,-0.06510904,0.23438154,-0.00996806,0.22050453,0.0475245,0.18994782,0.07037493,0.10535855,0.09373953,0.05907556,0.09451822,0.00985618,0.09013321,-0.05146405,0.08045499,-0.14665293,0.03555147,-0.18805935,0.02867655,0.02907244,-0.07773665,-0.05123749,-0.03865585,-0.10701573,-0.02133731,0.15358536,-0.02192475,0.08064271,-0.01652223,-0.03801052,-0.00912082,-0.13522823,0.00172647,0.17599383,0.0244254,0.11809064,0.0281356,0.05304252,0.03018633,-0.01736941,0.02879979,-0.11183155,0.02059565,0.10159334,0.07572383,0.04846034,0.06757734,-0.01122908,0.05728875,-0.06971634,0.04468977,-0.14885911,0.05980383,0.00740761,-0.03814341,4.308827174,295,-15.62,34.52
RG028,RG,28,16,F,0.05457354,-0.10908418,0.22254874,-0.0308701,0.23642903,0.01320629,0.15590707,0.08392187,-0.11511256,0.0602158,-0.18722524,0.04778688,0.00457291,-0.06047793,0.00546023,-0.01528789,-0.08537948,0.00136566,-0.08247655,0.01838927,-0.14222816,0.02222961,-0.16787007,-0.00920678,-0.19078668,-0.01719194,-0.17325751,-0.06563978,-0.13817317,-0.0982661,-0.09251352,-0.11730648,-0.04374235,-0.12148353,0.00323205,-0.11772304,0.09247141,-0.10069954,0.14008103,-0.0862268,0.18422952,-0.06441274,0.23466113,-0.00981473,0.21753981,0.04571608,0.18790652,0.06882389,0.10427439,0.09542047,0.05762796,0.09707044,0.00801527,0.0927659,-0.05366026,0.08260047,-0.14873524,0.03540224,-0.19020536,0.02639033,0.03217276,-0.07821648,-0.04925674,-0.03917797,-0.10555915,-0.02061584,0.15297937,-0.02220342,0.08049931,-0.01671855,-0.03735256,-0.00909441,-0.13384369,0.00236825,0.17622245,0.02446827,0.11877301,0.02910979,0.05422792,0.03029707,-0.01562837,0.02920751,-0.10952648,0.01998837,0.10082904,0.07678468,0.04788408,0.0694424,-0.01158113,0.05959524,-0.06971372,0.04681383,-0.14833897,0.05995153,0.0072107,-0.03832041,4.639234459,295,-15.62,34.52
RG028,RG,28,17,F,0.05111022,-0.10914994,0.22166669,-0.0324921,0.23746565,0.01470181,0.15551782,0.08565339,-0.11646729,0.05794343,-0.18724394,0.04686829,0.00639833,-0.06000305,0.00994493,-0.01594232,-0.08766542,0.00281078,-0.08624409,0.01924238,-0.14268862,0.02175911,-0.16826534,-0.0089104,-0.19143319,-0.01847651,-0.17242051,-0.06458767,-0.13790269,-0.09765233,-0.09200639,-0.11560133,-0.04356135,-0.11941781,0.0033216,-0.11623496,0.09282279,-0.10082887,0.14067739,-0.08693065,0.18493304,-0.06495374,0.23516678,-0.00977648,0.21912204,0.04710514,0.18913511,0.07039624,0.10477994,0.09606592,0.05812635,0.0971677,0.00862004,0.09243996,-0.05286259,0.08187667,-0.14731821,0.03434343,-0.18859548,0.02922033,0.03107983,-0.07719553,-0.04955223,-0.03847856,-0.10556641,-0.02105829,0.15280478,-0.02368348,0.08045574,-0.017361,-0.03722921,-0.00876672,-0.13363921,0.00313463,0.17578455,0.02432252,0.1178285,0.02885451,0.05269915,0.03046642,-0.01782416,0.02975008,-0.11191191,0.02031605,0.10078013,0.0754694,0.04797137,0.06708624,-0.01142751,0.05699727,-0.06962765,0.04448904,-0.14881947,0.05759292,0.01025085,-0.03848777,4.362116199,295,-15.62,34.52
RG028,RG,28,18,F,0.05229824,-0.10893898,0.22427634,-0.03115028,0.23943916,0.01617936,0.15221893,0.08508309,-0.11687029,0.05841319,-0.18784738,0.04702001,0.00286253,-0.05863136,0.00848918,-0.01447581,-0.0893428,0.00306165,-0.08850574,0.0184404,-0.14209832,0.02180783,-0.16552171,-0.00974573,-0.1900858,-0.01903396,-0.17337919,-0.0654655,-0.13738278,-0.09765511,-0.0911068,-0.11290901,-0.04315839,-0.11765358,0.00359993,-0.1157636,0.09287729,-0.1005613,0.14057835,-0.08656272,0.18492759,-0.06505519,0.23691279,-0.01072467,0.21988751,0.04754888,0.18914377,0.06985507,0.10489711,0.0938802,0.05857835,0.0950945,0.00925866,0.09095678,-0.052186,0.08133161,-0.14687753,0.03494042,-0.18839019,0.03100225,0.03152832,-0.07708374,-0.04903015,-0.03849006,-0.10456638,-0.02060222,0.15435972,-0.0229138,0.08128586,-0.01664042,-0.03746753,-0.00748133,-0.13501455,0.00344123,0.17683612,0.02430721,0.11833337,0.02792459,0.05260136,0.02926964,-0.01857803,0.02929597,-0.11310414,0.01985193,0.09888091,0.07272658,0.04667089,0.06468022,-0.01212599,0.05559595,-0.0698342,0.04431658,-0.14983059,0.05955577,0.0114265,-0.03710987,4.442842095,295,-15.62,34.52
RG028,RG,28,19,F,0.05314715,-0.10746235,0.22314753,-0.03430586,0.23787982,0.01162193,0.15981041,0.08445247,-0.11804093,0.05546576,-0.18400379,0.04451822,-0.00105312,-0.05698424,-0.00095483,-0.01379217,-0.08910219,0.00285092,-0.08805319,0.01919442,-0.14153107,0.02024138,-0.16675758,-0.01044509,-0.1923525,-0.01964349,-0.17131732,-0.06418612,-0.13669665,-0.09683619,-0.09114967,-0.11483994,-0.04285755,-0.11843881,0.00387995,-0.11497259,0.09318547,-0.09945269,0.14112744,-0.08630439,0.18607439,-0.06574005,0.23663956,-0.0098332,0.2185511,0.04627252,0.18931941,0.07006966,0.10536575,0.09647526,0.05869784,0.09761479,0.00917737,0.09295656,-0.05228167,0.08231451,-0.1463836,0.03420584,-0.18809367,0.02772758,0.03083527,-0.0758756,-0.05156881,-0.03933486,-0.10804689,-0.02304734,0.15262853,-0.02394712,0.08048684,-0.01663476,-0.03696763,-0.00936488,-0.13329819,0.00081376,0.17614145,0.02436405,0.11790573,0.02975863,0.0524523,0.03150533,-0.01841743,0.03060129,-0.11252761,0.01968391,0.10410446,0.0766113,0.05061481,0.06873605,-0.0094375,0.05830851,-0.0681497,0.04507222,-0.14906588,0.05736723,0.0029049,-0.03549546,4.413164968,295,-15.62,34.52
RG028,RG,28,20,F,0.05199015,-0.10898229,0.22220786,-0.02859546,0.23641845,0.01595061,0.16092308,0.08289927,-0.11766139,0.05607166,-0.18513003,0.04858687,0.00401823,-0.06014615,0.00527268,-0.01587064,-0.08587384,0.00157224,-0.08429999,0.01845144,-0.14100839,0.02212655,-0.16654306,-0.01010997,-0.19178344,-0.01629551,-0.17442648,-0.06591137,-0.13921276,-0.09927675,-0.0928706,-0.11816465,-0.0438229,-0.12208221,0.00313682,-0.117754,0.09206637,-0.0997311,0.13929272,-0.08464442,0.18295259,-0.06262764,0.23384575,-0.00953948,0.21840782,0.04676924,0.18843544,0.06986767,0.1042912,0.09532244,0.05773489,0.09630032,0.00831812,0.09142958,-0.05307139,0.08086523,-0.14852789,0.03571215,-0.18692674,0.03106574,0.03121392,-0.07727101,-0.05010322,-0.04066126,-0.10574554,-0.02333011,0.15259409,-0.02001474,0.07965165,-0.01553269,-0.03908553,-0.00918388,-0.13595634,0.00304331,0.17553774,0.02506526,0.11805544,0.02866812,0.05349894,0.0294689,-0.01638927,0.0289177,-0.10984365,0.01995292,0.10511493,0.07541771,0.05158018,0.06766884,-0.00853528,0.05778788,-0.06752456,0.04582864,-0.14866493,0.0586267,0.0072956,-0.03841166,4.554187332,295,-15.62,34.52
RG032,RG,32,1,F,0.05900964,-0.11073229,0.22355165,-0.02627197,0.23510068,0.02003615,0.1578532,0.08221347,-0.12043178,0.05659713,-0.18682627,0.04977437,0.00327622,-0.05660119,0.01037397,-0.01609065,-0.08731753,0.00344527,-0.08621513,0.01833826,-0.14163305,0.02133988,-0.1680926,-0.00585761,-0.19144189,-0.01526289,-0.17513017,-0.06714933,-0.13827993,-0.09922306,-0.09187524,-0.11509881,-0.04371053,-0.12097866,0.00344673,-0.11958768,0.09272547,-0.1025855,0.13996424,-0.08700928,0.18334607,-0.06415337,0.2327477,-0.01008461,0.21907567,0.04629583,0.1887572,0.06903817,0.10443222,0.09218486,0.05819532,0.09289359,0.008948,0.0885222,-0.05251876,0.07930305,-0.14974159,0.03828264,-0.18823503,0.02992395,0.03574679,-0.07800774,-0.04871182,-0.03725328,-0.10723802,-0.01955719,0.15414783,-0.01978152,0.08130474,-0.01646482,-0.03765544,-0.00978775,-0.13418614,0.00484024,0.17392204,0.02678773,0.11639573,0.02915018,0.05179631,0.02923581,-0.01813524,0.02787756,-0.11159361,0.01960745,0.10285296,0.07243773,0.04975073,0.06508535,-0.01001315,0.0562018,-0.06858436,0.04461981,-0.15069967,0.05852042,0.01043915,-0.03706279,4.514358972,295,-15.62,34.52
RG032,RG,32,2,F,0.05864848,-0.1067797,0.22395998,-0.02811334,0.23598196,0.01603014,0.16103725,0.08149847,-0.11698025,0.05793298,-0.1830732,0.04910572,0.0049848,-0.05597567,0.0109047,-0.01645838,-0.08907337,0.00183666,-0.0880335,0.0168792,-0.14906363,0.02168544,-0.17103626,-0.00832294,-0.19324145,-0.01674613,-0.17425282,-0.06712709,-0.13687619,-0.0985825,-0.0905142,-0.11419909,-0.04248133,-0.11824194,0.00414195,-0.11512679,0.09329941,-0.09983913,0.14101198,-0.08637787,0.18517041,-0.06479714,0.23372937,-0.00949301,0.21902237,0.04626227,0.18906879,0.06898276,0.1052148,0.09283529,0.05902109,0.09390386,0.00978361,0.08983267,-0.05165197,0.08071596,-0.14801005,0.037728,-0.1864453,0.02726724,0.03525761,-0.07477338,-0.04963845,-0.03611761,-0.10832797,-0.01910099,0.15446326,-0.0221116,0.08154099,-0.01753722,-0.03723415,-0.00908748,-0.13407018,0.00454008,0.17385684,0.02586092,0.11543917,0.0293671,0.04987426,0.02992093,-0.0210331,0.02798162,-0.11540188,0.01908497,0.10411123,0.0699145,0.04902583,0.06361269,-0.01288951,0.05569815,-0.07342437,0.04367818,-0.14713738,0.05844873,0.01028276,-0.03679108,4.459676405,295,-15.62,34.52
RG032,RG,32,3,F,0.05976119,-0.11031778,0.22163375,-0.02828177,0.23558691,0.01769938,0.15720533,0.08335301,-0.12037224,0.05751367,-0.18383887,0.04925326,0.0046456,-0.05577328,0.01013082,-0.01661204,-0.08972655,0.00262203,-0.08917067,0.01802261,-0.13946458,0.02070719,-0.17015988,-0.00841858,-0.19415405,-0.01711025,-0.17517555,-0.06709052,-0.13776377,-0.09835271,-0.09151685,-0.11436317,-0.04338318,-0.12075575,0.00382099,-0.11916942,0.09335238,-0.1026299,0.14084735,-0.08737136,0.1842355,-0.0642214,0.23235419,-0.0093383,0.21984307,0.04668685,0.18953168,0.06955315,0.10504656,0.09318236,0.05867431,0.09396369,0.00933871,0.08943416,-0.05221014,0.07986957,-0.14951958,0.03841078,-0.18662739,0.0313131,0.03625205,-0.07742068,-0.0487712,-0.03616795,-0.1079818,-0.01943981,0.15266182,-0.02072919,0.08014017,-0.01674769,-0.03796743,-0.00867121,-0.13438958,0.00354542,0.17364059,0.02614819,0.11581666,0.02960633,0.05087916,0.03023224,-0.01928681,0.02753398,-0.11259895,0.01930027,0.10257351,0.07288094,0.05000356,0.06457734,-0.00918788,0.05517944,-0.06740355,0.04425185,-0.14963448,0.05937316,0.01113679,-0.03675068,4.107620123,295,-15.62,34.52
